trade_date,strategy,ts_code,weight,score,realized_ret
20250103,mlp_top10_drop2,002861.SZ,0.1,0.0048052482306957245,-0.056904375553131104
20250103,mlp_top10_drop2,600590.SH,0.1,0.004671832546591759,-0.08316832780838013
20250103,mlp_top10_drop2,601011.SH,0.1,0.004563203081488609,0.12781953811645508
20250103,mlp_top10_drop2,002640.SZ,0.1,0.004542036447674036,0.04999995231628418
20250103,mlp_top10_drop2,300189.SZ,0.1,0.0045339008793234825,-0.07291668653488159
20250103,mlp_top10_drop2,300599.SZ,0.1,0.004407469183206558,-0.0340425968170166
20250103,mlp_top10_drop2,002390.SZ,0.1,0.004395742900669575,-0.0023474693298339844
20250103,mlp_top10_drop2,002491.SZ,0.1,0.004374123178422451,-0.07538807392120361
20250103,mlp_top10_drop2,300417.SZ,0.1,0.0043623256497085094,-0.06581056118011475
20250103,mlp_top10_drop2,002272.SZ,0.1,0.004351339302957058,-0.07536560297012329
20250106,mlp_top10_drop2,002861.SZ,0.1,0.004174436442553997,-0.06982547044754028
20250106,mlp_top10_drop2,600590.SH,0.1,0.004399401135742664,-0.028260886669158936
20250106,mlp_top10_drop2,002640.SZ,0.1,0.003955477848649025,0.09761917591094971
20250106,mlp_top10_drop2,300189.SZ,0.1,0.004463457502424717,-0.019999980926513672
20250106,mlp_top10_drop2,300599.SZ,0.1,0.00403696671128273,-0.0014684200286865234
20250106,mlp_top10_drop2,002491.SZ,0.1,0.004432071931660175,-0.021951138973236084
20250106,mlp_top10_drop2,300417.SZ,0.1,0.002995849121361971,-0.05805891752243042
20250106,mlp_top10_drop2,002272.SZ,0.1,0.004032327327877283,-0.0025445222854614258
20250106,mlp_top10_drop2,002769.SZ,0.1,0.005058793351054192,-0.04864084720611572
20250106,mlp_top10_drop2,002629.SZ,0.1,0.00490152882412076,-0.08115184307098389
20250107,mlp_top10_drop2,002861.SZ,0.1,0.004189040511846542,0.04375565052032471
20250107,mlp_top10_drop2,600590.SH,0.1,0.0038236849941313267,0.10067117214202881
20250107,mlp_top10_drop2,002640.SZ,0.1,0.0035121403634548187,0.03837478160858154
20250107,mlp_top10_drop2,300189.SZ,0.1,0.00401461124420166,0.051873207092285156
20250107,mlp_top10_drop2,300599.SZ,0.1,0.003908129874616861,0.03817915916442871
20250107,mlp_top10_drop2,002491.SZ,0.1,0.0037703211419284344,0.09975051879882812
20250107,mlp_top10_drop2,002272.SZ,0.1,0.0036984379403293133,0.0418781042098999
20250107,mlp_top10_drop2,002629.SZ,0.1,0.0043000224977731705,0.08069157600402832
20250107,mlp_top10_drop2,000981.SZ,0.1,0.005005734506994486,0.10222220420837402
20250107,mlp_top10_drop2,600186.SH,0.1,0.00482677947729826,0.04347825050354004
20250108,mlp_top10_drop2,002861.SZ,0.1,0.0033909159246832132,-0.027433693408966064
20250108,mlp_top10_drop2,600590.SH,0.1,0.0039171138778328896,0.026369214057922363
20250108,mlp_top10_drop2,002640.SZ,0.1,0.0033532422967255116,-0.024175822734832764
20250108,mlp_top10_drop2,300599.SZ,0.1,0.003707529278472066,-0.026988625526428223
20250108,mlp_top10_drop2,002491.SZ,0.1,0.003932769410312176,0.02059495449066162
20250108,mlp_top10_drop2,002272.SZ,0.1,0.0030348962172865868,0.0085679292678833
20250108,mlp_top10_drop2,002629.SZ,0.1,0.0037844518665224314,-0.026595711708068848
20250108,mlp_top10_drop2,600186.SH,0.1,0.004162951838225126,-0.03030294179916382
20250108,mlp_top10_drop2,600865.SH,0.1,0.00569230318069458,0.029411673545837402
20250108,mlp_top10_drop2,603335.SH,0.1,0.005562834441661835,-0.01598179340362549
20250109,mlp_top10_drop2,600590.SH,0.1,0.004634276032447815,0.016161680221557617
20250109,mlp_top10_drop2,002640.SZ,0.1,0.003963976167142391,0.09633028507232666
20250109,mlp_top10_drop2,002491.SZ,0.1,0.0038784428033977747,0.01590907573699951
20250109,mlp_top10_drop2,002272.SZ,0.1,0.003516658442094922,0.05030679702758789
