trade_date,nav,portfolio_ret,cost,net_ret,turnover,num_positions
20250207,1.0144342503070831,0.01473425030708313,0.0003,0.01443425030708313,1.0,10
20250210,1.0231150239910085,0.008677256107330323,0.00011999999999999999,0.008557256107330323,0.4,10
20250211,1.0081368015429395,-0.014519822597503663,0.00011999999999999999,-0.014639822597503663,0.4,10
20250212,1.0233726269270436,0.015232855081558227,0.00011999999999999999,0.015112855081558227,0.4,10
20250213,1.010698489638985,-0.01226467490196228,0.00011999999999999999,-0.012384674901962281,0.4,10
20250214,1.0120714443874201,0.001478421688079834,0.00011999999999999999,0.0013584216880798338,0.4,10
20250217,1.0130705773903779,0.0011072158813476562,0.00011999999999999999,0.0009872158813476564,0.4,10
20250218,1.0106040920067385,-0.0023146629333496093,0.00011999999999999999,-0.002434662933349609,0.4,10
20250219,1.0238700642065897,0.013246774673461914,0.00011999999999999999,0.013126774673461914,0.4,10
20250220,1.0377331995424413,0.01365993618965149,0.00011999999999999999,0.01353993618965149,0.4,10
20250221,1.0500179068737334,0.01195802092552185,0.00011999999999999999,0.01183802092552185,0.4,10
20250224,1.047765015285192,-0.0020255744457244873,0.00011999999999999999,-0.002145574445724487,0.4,10
20250225,1.0524437147866144,0.004585409164428711,0.00011999999999999999,0.00446540916442871,0.4,10
20250226,1.071930072738337,0.01863534450531006,0.00011999999999999999,0.01851534450531006,0.4,10
20250227,1.0762893118349894,0.004186719655990601,0.00011999999999999999,0.0040667196559906,0.4,10
20250228,1.0558511914746325,-0.01886942982673645,0.00011999999999999999,-0.01898942982673645,0.4,10
20250303,1.0570914645285476,0.0012946665287017823,0.00011999999999999999,0.0011746665287017824,0.4,10
20250304,1.0813302549577632,0.023049700260162353,0.00011999999999999999,0.022929700260162354,0.4,10
20250305,1.1050887176549395,0.022091513872146605,0.00011999999999999999,0.021971513872146606,0.4,10
20250306,1.1337072575690486,0.026017051935195924,0.00011999999999999999,0.025897051935195925,0.4,10
20250307,1.137940777895229,0.003854227066040039,0.00011999999999999999,0.003734227066040039,0.4,10
20250310,1.136683269078794,-0.0009850740432739257,0.00011999999999999999,-0.0011050740432739258,0.4,10
20250311,1.1641011795820697,0.024240976572036742,0.00011999999999999999,0.024120976572036743,0.4,10
20250312,1.1467134449892338,-0.014816617965698243,0.00011999999999999999,-0.014936617965698243,0.4,10
20250313,1.1287130051618557,-0.015577417612075806,0.00011999999999999999,-0.015697417612075805,0.4,10
20250314,1.1580953692687628,0.026151740550994874,0.00011999999999999999,0.026031740550994876,0.4,10
20250317,1.164692109094729,0.005816197395324707,0.00011999999999999999,0.005696197395324707,0.4,10
20250318,1.1603517402141617,-0.0036066234111785888,0.00011999999999999999,-0.0037266234111785887,0.4,10
20250319,1.1496847152473018,-0.00907292366027832,0.00011999999999999999,-0.00919292366027832,0.4,10
20250320,1.1358001491718086,-0.011956846714019776,0.00011999999999999999,-0.012076846714019776,0.4,10
20250321,1.1015095495830673,-0.030070698261260985,0.00011999999999999999,-0.030190698261260984,0.4,10
20250324,1.0781582176856772,-0.02107939124107361,0.00011999999999999999,-0.021199391241073607,0.4,10
20250325,1.0664899502552683,-0.010702407360076905,0.00011999999999999999,-0.010822407360076905,0.4,10
20250326,1.0765437204305723,0.009546971321105957,0.00011999999999999999,0.009426971321105957,0.4,10
20250327,1.0704891934287388,-0.005504041910171509,0.00011999999999999999,-0.005624041910171509,0.4,10
20250328,1.0474669300636494,-0.02138630151748657,0.00011999999999999999,-0.02150630151748657,0.4,10
20250331,1.0386695282330793,-0.008278739452362061,0.00011999999999999999,-0.008398739452362062,0.4,10
20250401,1.0572531239359646,0.018011730909347535,0.00011999999999999999,0.017891730909347536,0.4,10
20250402,1.0379658244329684,-0.01812283992767334,0.00011999999999999999,-0.018242839927673338,0.4,10
20250403,0.9779731579881956,-0.05767830610275269,0.00011999999999999999,-0.05779830610275269,0.4,10
20250407,0.9067023702302565,-0.07275601625442504,0.00011999999999999999,-0.07287601625442504,0.4,10
20250408,0.9114114134486342,0.005313593149185181,0.00011999999999999999,0.0051935931491851805,0.4,10
20250409,0.9765594562589984,0.07160038948059082,0.00011999999999999999,0.07148038948059082,0.4,10
20250410,0.9800606672379149,0.003705251216888428,0.00011999999999999999,0.003585251216888428,0.4,10
20250411,1.0029491461062776,0.02347414493560791,0.00011999999999999999,0.02335414493560791,0.4,10
20250414,1.0044789472195321,0.0016453027725219726,0.00011999999999999999,0.0015253027725219727,0.4,10
20250415,1.015074302498757,0.010668110847473145,0.00011999999999999999,0.010548110847473145,0.4,10
20250416,1.0033684952278943,-0.011411970853805542,0.00011999999999999999,-0.011531970853805543,0.4,10
20250417,1.0085564920970995,0.005290579795837402,0.00011999999999999999,0.005170579795837402,0.4,10
20250418,1.0138286272267873,0.00534740686416626,0.00011999999999999999,0.00522740686416626,0.4,10
20250421,1.0287868112563536,0.014874154329299926,0.00011999999999999999,0.014754154329299926,0.4,10
20250422,1.0383674074504305,0.009432518482208252,0.00011999999999999999,0.009312518482208251,0.4,10
20250423,1.0350990421468498,-0.003027600049972534,0.00011999999999999999,-0.003147600049972534,0.4,10
20250424,1.0242641393793186,-0.010347503423690795,0.00011999999999999999,-0.010467503423690796,0.4,10
20250425,1.0252290448322494,0.0010620474815368653,0.00011999999999999999,0.0009420474815368653,0.4,10
20250428,1.0109002301214152,-0.013856208324432373,0.00011999999999999999,-0.013976208324432374,0.4,10
20250429,1.0204510164942864,0.009567803144454956,0.00011999999999999999,0.009447803144454956,0.4,10
20250430,1.0217557034707239,0.0013985395431518554,0.00011999999999999999,0.0012785395431518555,0.4,10
20250506,1.062805231018811,0.04029548168182373,0.00011999999999999999,0.04017548168182373,0.4,10
20250507,1.0611419077087973,-0.00144503116607666,0.00011999999999999999,-0.00156503116607666,0.4,10
20250508,1.0611628579286403,0.00013974308967590332,0.00011999999999999999,1.974308967590333e-05,0.4,10
20250509,1.064304492941354,0.0030805587768554686,0.00011999999999999999,0.0029605587768554687,0.4,10
20250512,1.074805823214799,0.009986847639083862,0.00011999999999999999,0.009866847639083862,0.4,10
20250513,1.0767224491511875,0.0019032299518585206,0.00011999999999999999,0.0017832299518585207,0.4,10
20250514,1.0809252922066583,0.004023367166519165,0.00011999999999999999,0.003903367166519165,0.4,10
20250515,1.0810876147290078,0.0002701699733734131,0.00011999999999999999,0.00015016997337341309,0.4,10
20250516,1.0844716089258715,0.003250175714492798,0.00011999999999999999,0.003130175714492798,0.4,10
20250519,1.0854803823323085,0.0010501980781555177,0.00011999999999999999,0.0009301980781555177,0.4,10
20250520,1.0878768862902306,0.0023277819156646727,0.00011999999999999999,0.002207781915664673,0.4,10
20250521,1.0743177997967663,-0.01234380602836609,0.00011999999999999999,-0.01246380602836609,0.4,10
20250522,1.0647249533490946,-0.008809244632720948,0.00011999999999999999,-0.008929244632720948,0.4,10
20250523,1.054901548913099,-0.009106236696243285,0.00011999999999999999,-0.009226236696243286,0.4,10
20250526,1.0645813946946852,0.00929606556892395,0.00011999999999999999,0.00917606556892395,0.4,10
20250527,1.0624510748902114,-0.001881086826324463,0.00011999999999999999,-0.002001086826324463,0.4,10
