strategy,total_return_mean,total_return_std,annual_return_mean,annual_return_std,annual_vol_mean,annual_vol_std,sharpe_mean,sharpe_std,max_drawdown_mean,max_drawdown_std,win_rate_mean,win_rate_std,avg_turnover_mean,avg_turnover_std,num_days_mean
dlinear_seq20_oo_buffer_risk,0.08781287774560198,,0.10025652287700049,,0.2517728226376247,,0.6161066656649413,,-0.2166324277246291,,0.5180180180180181,,0.46036036036036043,,222.0
dlinear_seq20_oo_top10_drop2,0.06837417921344957,,0.07796564895132052,,0.26130309056561246,,0.48450155867992684,,-0.21514444939019195,,0.5315315315315315,,0.40270270270270275,,222.0
dlinear_seq20_oo_top10_full,0.18428691343196002,,0.21166773244635562,,0.2525866769290541,,0.955371069152073,,-0.20742071952881647,,0.4954954954954955,,1.0225225225225225,,222.0
random_top10_drop2,0.19320738031397772,0.11576115674535517,0.22288017243420155,0.1342696380239289,0.2381987116808341,0.01059922524004972,1.007273200955699,0.47155005200084005,-0.19035251470613657,0.029598703790068695,0.5407657657657657,0.020999983828569314,0.4027027027027027,0.0,222.0
random_top10_full,0.055858468410823994,0.12957940037131813,0.06478609827741474,0.14894985680688694,0.23676263848662576,0.010725432135595118,0.4197933427876124,0.593656251749696,-0.19171991169858477,0.032746201422221385,0.5283783783783783,0.025401571495264317,1.9893693693693693,0.0021989909102422857,222.0
