total_return,annual_return,annual_vol,sharpe,max_drawdown,win_rate,avg_turnover,num_days,strategy,run
0.7794152509399797,0.9235282385107311,0.2780346198482484,2.6157371682999537,-0.1458584791477041,0.5855855855855856,1.4747747747747746,222,lstm_seq20_oo_top10_full,0
0.5704264354052941,0.6691926424562744,0.2622140730464031,2.2155007616401448,-0.15109007923605933,0.5630630630630631,0.40270270270270275,222,lstm_seq20_oo_top10_drop2,0
0.47705457909333426,0.5569976896244253,0.2447050732923725,2.0735661711481854,-0.16248306380523725,0.5990990990990991,0.5927927927927926,222,lstm_seq20_oo_buffer_risk,0
0.25546578654655017,0.2946634666403276,0.22785622211442694,1.318780308679129,-0.18745765593003383,0.545045045045045,1.9882882882882882,222,random_top10_full,0
0.05988804655561841,0.06825148921927648,0.2285003061599585,0.5437342520395559,-0.22410827658960097,0.5135135135135135,1.9873873873873873,222,random_top10_full,1
0.07192948284765155,0.08203854520505516,0.2423951261818049,0.531035968784,-0.1567953906213878,0.5495495495495496,1.9891891891891893,222,random_top10_full,2
-0.04139123901844899,-0.04685164850972434,0.23857575962114438,-0.03982837740750331,-0.24886316760905736,0.5135135135135135,1.990990990990991,222,random_top10_full,3
-0.1141251523849105,-0.12851377014802134,0.2237058386398771,-0.43563701410677796,-0.22445247020055126,0.527027027027027,1.9918918918918918,222,random_top10_full,4
-0.08419259265583179,-0.09501256208552844,0.23082707691777207,-0.2123874175172213,-0.19933873596341856,0.5045045045045045,1.990990990990991,222,random_top10_full,5
-0.0984248745195011,-0.110960413182293,0.22740173766617605,-0.34860311278468087,-0.17772588565757952,0.5045045045045045,1.9864864864864864,222,random_top10_full,6
0.08308346339578843,0.09482818426797657,0.24324266076270878,0.5252308068744259,-0.15859857992127513,0.536036036036036,1.9855855855855853,222,random_top10_full,7
0.2347256711939183,0.2704128166993769,0.24991217674070818,1.1744106980295705,-0.1576523567181246,0.5,1.99009009009009,222,random_top10_full,8
-0.01589729235794557,-0.018026102111048048,0.22357536656802707,0.07100774988641519,-0.21857464986054298,0.545045045045045,1.9873873873873873,222,random_top10_full,9
0.3660790141172945,0.42489664172518515,0.22383709328416362,1.762741965449014,-0.16025769184299377,0.5675675675675675,1.9936936936936938,222,random_top10_full,10
0.09102047445882744,0.10393996225431534,0.24346853807733593,0.5971678964217499,-0.1956172271598522,0.5540540540540541,1.9882882882882882,222,random_top10_full,11
0.03621250715378688,0.0412056345808236,0.24208522118772624,0.39339693866863673,-0.16120293545584774,0.5630630630630631,1.989189189189189,222,random_top10_full,12
0.09308959173280007,0.1063168071610594,0.2620857823598555,0.584632978925224,-0.1567200755368814,0.5495495495495496,1.9864864864864864,222,random_top10_full,13
-0.10260394920266791,-0.11563680244115981,0.24248054721776907,-0.33033593878466244,-0.2614517844307468,0.5,1.9882882882882882,222,random_top10_full,14
0.014115678558570321,0.016038423227321408,0.2253083879656403,0.24446475391660613,-0.18295247297960027,0.5225225225225225,1.990990990990991,222,random_top10_full,15
-0.021958842853608163,-0.024889034278492317,0.2496346232270157,0.07709447949277605,-0.2223661952707897,0.49099099099099097,1.9927927927927926,222,random_top10_full,16
0.08936756748674934,0.10204166572570994,0.23925286706262794,0.6039601973494175,-0.15385984054861312,0.4954954954954955,1.9882882882882882,222,random_top10_full,17
-0.004515834602229374,-0.00512451639032474,0.24264529393546988,0.1702343227819408,-0.18873432679326263,0.5180180180180181,1.990990990990991,222,random_top10_full,18
0.20530186176406784,0.23610317798845926,0.22846214404230727,1.1647653990546312,-0.19766851488153614,0.5675675675675675,1.9900900900900902,222,random_top10_full,19
0.26427789046432615,0.3049835852857645,0.2492687702550313,1.258244303117239,-0.2215089609089893,0.5855855855855856,0.40270270270270275,222,random_top10_drop2,0
0.33880641897293384,0.3926494470595163,0.24456262166403475,1.6087321299316582,-0.19578206180590374,0.5495495495495496,0.40270270270270275,222,random_top10_drop2,1
0.22804466628194509,0.2626126355362137,0.24476744615572324,1.1593336524337159,-0.18857770305432098,0.536036036036036,0.40270270270270275,222,random_top10_drop2,2
0.25500778531194834,0.2941273546506986,0.23437715605287254,1.2601192280841058,-0.16402245822496442,0.5585585585585585,0.40270270270270275,222,random_top10_drop2,3
0.27681159051762316,0.31967891570516005,0.24442205632725586,1.319596938419233,-0.20902555504708387,0.5405405405405406,0.40270270270270275,222,random_top10_drop2,4
0.19973588728271774,0.22962561027117356,0.23489552472843606,1.100125104777223,-0.20333874066680035,0.5540540540540541,0.40270270270270275,222,random_top10_drop2,5
0.35751371215789063,0.41475954881501,0.22980296797659858,1.6794277887138385,-0.20298842007315354,0.5630630630630631,0.40270270270270275,222,random_top10_drop2,6
-0.016642524113337998,-0.018870167726887876,0.23491223294057031,0.06856046318801674,-0.1890780875367125,0.5225225225225225,0.40270270270270275,222,random_top10_drop2,7
0.2393534386825169,0.2758191564664212,0.22674296234621064,1.289473135064242,-0.16433613465337615,0.5315315315315315,0.40270270270270275,222,random_top10_drop2,8
0.013764891136214485,0.015639486461263896,0.22458252695813335,0.22171088404494727,-0.19758576044892695,0.5135135135135135,0.40270270270270275,222,random_top10_drop2,9
0.04349233480494208,0.04951297551281186,0.2400819096377639,0.38525862304867114,-0.2632101906870833,0.527027027027027,0.40270270270270275,222,random_top10_drop2,10
0.07008581506932665,0.07992624204386423,0.2392624453216684,0.5109557625640045,-0.20167810453625779,0.5405405405405406,0.40270270270270275,222,random_top10_drop2,11
0.2368130013899572,0.2728509794448011,0.24046390942337093,1.230719647268748,-0.15801425681615455,0.5720720720720721,0.40270270270270275,222,random_top10_drop2,12
0.0813076621032387,0.09279077705000494,0.22536051398331536,0.5855119462330386,-0.14198144040816296,0.509009009009009,0.40270270270270275,222,random_top10_drop2,13
0.27060437132608794,0.31239871707146816,0.22669849630685432,1.3719124519834707,-0.14361789568789618,0.5495495495495496,0.40270270270270275,222,random_top10_drop2,14
0.1283547584319411,0.1469194472077331,0.2399572804120317,0.748473390989207,-0.17673811940252782,0.5225225225225225,0.40270270270270275,222,random_top10_drop2,15
0.3573479063615095,0.4145634016209452,0.2644628541496385,1.4943309385723527,-0.21349450554176563,0.5585585585585585,0.40270270270270275,222,random_top10_drop2,16
0.281742671747335,0.32546579431319667,0.25005950458728166,1.327115741649324,-0.16299825639261434,0.545045045045045,0.40270270270270275,222,random_top10_drop2,17
0.15698603219495455,0.18001076534746474,0.22238950686664818,0.9321008395568947,-0.1863233218190643,0.509009009009009,0.40270270270270275,222,random_top10_drop2,18
0.08073929615548359,0.09213877654740754,0.24690354752324206,0.5937610494740503,-0.22275032041097276,0.527027027027027,0.40270270270270275,222,random_top10_drop2,19
