trade_date,strategy,ts_code,weight,score,realized_ret
20250207,lstm_seq20_oo_top10_full,300287.SZ,0.1,0.00788571871817112,0.04496407508850098
20250207,lstm_seq20_oo_top10_full,300080.SZ,0.1,0.007147182244807482,0.045569658279418945
20250207,lstm_seq20_oo_top10_full,002513.SZ,0.1,0.0068296464160084724,0.018140554428100586
20250207,lstm_seq20_oo_top10_full,600589.SH,0.1,0.00682469829916954,0.06138110160827637
20250207,lstm_seq20_oo_top10_full,002096.SZ,0.1,0.006580702494829893,0.0
20250207,lstm_seq20_oo_top10_full,300572.SZ,0.1,0.0063227503560483456,0.004149317741394043
20250207,lstm_seq20_oo_top10_full,603117.SH,0.1,0.0062917000614106655,0.03214287757873535
20250207,lstm_seq20_oo_top10_full,600658.SH,0.1,0.006006347946822643,0.041666626930236816
20250207,lstm_seq20_oo_top10_full,300204.SZ,0.1,0.005705658346414566,0.01977396011352539
20250207,lstm_seq20_oo_top10_full,002484.SZ,0.1,0.005602770019322634,0.03644108772277832
20250210,lstm_seq20_oo_top10_full,002377.SZ,0.1,0.008834034204483032,0.0032362937927246094
20250210,lstm_seq20_oo_top10_full,300080.SZ,0.1,0.007869641296565533,0.009685277938842773
20250210,lstm_seq20_oo_top10_full,300013.SZ,0.1,0.007651310879737139,-0.005899786949157715
20250210,lstm_seq20_oo_top10_full,603226.SH,0.1,0.007530205883085728,0.027027010917663574
20250210,lstm_seq20_oo_top10_full,300692.SZ,0.1,0.007049091160297394,0.019097208976745605
20250210,lstm_seq20_oo_top10_full,000525.SZ,0.1,0.006629157345741987,0.0034601688385009766
20250210,lstm_seq20_oo_top10_full,002628.SZ,0.1,0.006389910820871592,0.0625
20250210,lstm_seq20_oo_top10_full,600881.SH,0.1,0.00601930171251297,0.08241760730743408
20250210,lstm_seq20_oo_top10_full,002293.SZ,0.1,0.0059547703713178635,0.02162158489227295
20250210,lstm_seq20_oo_top10_full,600658.SH,0.1,0.005642772652208805,0.039999961853027344
20250211,lstm_seq20_oo_top10_full,002293.SZ,0.1,0.007022425532341003,0.003968238830566406
20250211,lstm_seq20_oo_top10_full,603101.SH,0.1,0.006373743060976267,-0.002604186534881592
20250211,lstm_seq20_oo_top10_full,600375.SH,0.1,0.006087085697799921,0.011804461479187012
20250211,lstm_seq20_oo_top10_full,002124.SZ,0.1,0.005855976138263941,-0.017482519149780273
20250211,lstm_seq20_oo_top10_full,600881.SH,0.1,0.0050779078155756,-0.030456900596618652
20250211,lstm_seq20_oo_top10_full,000779.SZ,0.1,0.0043895551934838295,-0.014606654644012451
20250211,lstm_seq20_oo_top10_full,600658.SH,0.1,0.0040519386529922485,0.11085963249206543
20250211,lstm_seq20_oo_top10_full,601515.SH,0.1,0.004001096822321415,-0.018018007278442383
20250211,lstm_seq20_oo_top10_full,002082.SZ,0.1,0.003962476272135973,-0.024806201457977295
20250211,lstm_seq20_oo_top10_full,000525.SZ,0.1,0.003818609518930316,-0.008620738983154297
20250212,lstm_seq20_oo_top10_full,002795.SZ,0.1,0.014553003013134003,0.024489760398864746
20250212,lstm_seq20_oo_top10_full,002632.SZ,0.1,0.00712605519220233,0.012304306030273438
20250212,lstm_seq20_oo_top10_full,300183.SZ,0.1,0.006920684594660997,0.010065078735351562
20250212,lstm_seq20_oo_top10_full,000677.SZ,0.1,0.006844011135399342,0.019753098487854004
20250212,lstm_seq20_oo_top10_full,300013.SZ,0.1,0.0058691734448075294,0.0
20250212,lstm_seq20_oo_top10_full,000925.SZ,0.1,0.005409887060523033,0.07289004325866699
20250212,lstm_seq20_oo_top10_full,300375.SZ,0.1,0.004864752292633057,-0.004056811332702637
20250212,lstm_seq20_oo_top10_full,600386.SH,0.1,0.004751899745315313,0.16331100463867188
20250212,lstm_seq20_oo_top10_full,002480.SZ,0.1,0.004731799475848675,0.001890420913696289
20250212,lstm_seq20_oo_top10_full,300306.SZ,0.1,0.0046651591546833515,0.009569406509399414
20250213,lstm_seq20_oo_top10_full,002835.SZ,0.1,0.006489701569080353,-0.06233179569244385
20250213,lstm_seq20_oo_top10_full,002052.SZ,0.1,0.0059486678801476955,-0.0021008849143981934
20250213,lstm_seq20_oo_top10_full,600234.SH,0.1,0.005850119050592184,-0.01923072338104248
20250213,lstm_seq20_oo_top10_full,601515.SH,0.1,0.005381875671446323,0.02147233486175537
20250213,lstm_seq20_oo_top10_full,002012.SZ,0.1,0.004623089917004108,-0.018367350101470947
20250213,lstm_seq20_oo_top10_full,002603.SZ,0.1,0.003995165228843689,-0.003422260284423828
20250213,lstm_seq20_oo_top10_full,603300.SH,0.1,0.0037445398047566414,0.005910158157348633
20250213,lstm_seq20_oo_top10_full,603669.SH,0.1,0.0034503047354519367,-0.02242988348007202
20250213,lstm_seq20_oo_top10_full,002350.SZ,0.1,0.0032192757353186607,-0.007575690746307373
20250213,lstm_seq20_oo_top10_full,000889.SZ,0.1,0.003098029177635908,-0.012605130672454834
20250214,lstm_seq20_oo_top10_full,300440.SZ,0.1,0.015118502080440521,0.016149044036865234
20250214,lstm_seq20_oo_top10_full,603333.SH,0.1,0.011804971843957901,0.014198780059814453
20250214,lstm_seq20_oo_top10_full,603335.SH,0.1,0.010659154504537582,0.004454493522644043
20250214,lstm_seq20_oo_top10_full,601515.SH,0.1,0.010132120922207832,-0.006006002426147461
20250214,lstm_seq20_oo_top10_full,300193.SZ,0.1,0.00975991040468216,-0.004219412803649902
20250214,lstm_seq20_oo_top10_full,300105.SZ,0.1,0.009081766940653324,-0.012949585914611816
20250214,lstm_seq20_oo_top10_full,300375.SZ,0.1,0.008746348321437836,0.0
20250214,lstm_seq20_oo_top10_full,300018.SZ,0.1,0.008654691278934479,0.04492747783660889
20250214,lstm_seq20_oo_top10_full,300241.SZ,0.1,0.008481139317154884,-0.01061946153640747
20250214,lstm_seq20_oo_top10_full,002012.SZ,0.1,0.00839485228061676,-0.012474000453948975
20250217,lstm_seq20_oo_top10_full,002146.SZ,0.1,0.01142970286309719,0.03164553642272949
20250217,lstm_seq20_oo_top10_full,601515.SH,0.1,0.011356715112924576,0.027190327644348145
20250217,lstm_seq20_oo_top10_full,002012.SZ,0.1,0.011225860565900803,0.0336841344833374
20250217,lstm_seq20_oo_top10_full,300068.SZ,0.1,0.008954131975769997,0.002522110939025879
20250217,lstm_seq20_oo_top10_full,601789.SH,0.1,0.00882283691316843,0.014760136604309082
20250217,lstm_seq20_oo_top10_full,600246.SH,0.1,0.00807897187769413,0.019130468368530273
20250217,lstm_seq20_oo_top10_full,603226.SH,0.1,0.007129143923521042,0.0335688591003418
