total_return,annual_return,annual_vol,sharpe,max_drawdown,win_rate,avg_turnover,num_days,strategy,run
0.6407478051309805,0.6782514045119554,0.307673733317105,1.6095985513502706,-0.2039419919729203,0.5311203319502075,1.5253112033195022,241,mlp_oo_top10_full,0
0.4892360730705272,0.5165549437851413,0.302415648464058,1.2966383619432829,-0.16573621301764396,0.5269709543568465,0.40248962655601667,241,mlp_oo_top10_drop2,0
0.7160991879572021,0.7589262889649702,0.31045676572986525,1.8074855965382994,-0.19936470516663019,0.5062240663900415,0.5900414937759334,241,mlp_oo_buffer_risk,0
0.10953123738747839,0.1148074039381417,0.25614997524622585,0.21606807851102805,-0.2032339067905149,0.5145228215767634,1.9867219917012449,241,random_top10_full,0
0.19954668166659228,0.2095497770639121,0.23986395531851887,0.7764653568183796,-0.17737478367316883,0.5228215767634855,1.9908713692946056,241,random_top10_full,1
0.00982973733995629,0.01028069612877447,0.23312405478046858,0.005176439004617952,-0.24399772243635587,0.49377593360995853,1.9892116182572612,241,random_top10_full,2
0.4223511081397777,0.4454082493317766,0.2400771974326605,1.5341512430481585,-0.17385694669052598,0.5394190871369294,1.9933609958506222,241,random_top10_full,3
0.3688534729938211,0.38861139232245634,0.24618788428473803,1.2757825133739165,-0.18612344329232344,0.5518672199170125,1.991701244813278,241,random_top10_full,4
0.1380514302150433,0.14478859639088015,0.24236002261977807,0.5680012150910513,-0.15636580792413102,0.5311203319502075,1.9908713692946056,241,random_top10_full,5
0.1931378289066703,0.2027933461944107,0.24197431087209031,0.6436318086931223,-0.1974795566914742,0.5352697095435685,1.991701244813278,241,random_top10_full,6
0.2698236063565669,0.28374442991895776,0.2543130718336393,1.0007770074498124,-0.19149087371326023,0.5311203319502075,1.9883817427385893,241,random_top10_full,7
0.19214239692838642,0.20174407628895707,0.24394930988486507,0.7363810292772839,-0.18196705320586004,0.5394190871369294,1.9883817427385893,241,random_top10_full,8
0.21892649721929258,0.22999062983202734,0.2443899571660876,0.7847359695938796,-0.2433696390204264,0.5311203319502075,1.9900414937759336,241,random_top10_full,9
0.28262037826521813,0.2972750797557009,0.2281219996891895,1.0961277804189904,-0.16030365367268873,0.5435684647302904,1.9925311203319502,241,random_top10_full,10
0.16207588389850636,0.17007040928571482,0.2473852727639203,0.5994367224793714,-0.1810790042706314,0.5145228215767634,1.991701244813278,241,random_top10_full,11
0.1846829083675796,0.19388241621043156,0.2385733307311566,0.7282057021698561,-0.2061967718012261,0.5269709543568465,1.9892116182572612,241,random_top10_full,12
