trade_date,strategy,ts_code,weight,score,realized_ret
20250116,lstm_top10_full,603106.SH,0.1,0.01207153033465147,0.08965516090393066
20250116,lstm_top10_full,603637.SH,0.1,0.010019822977483273,0.02850627899169922
20250116,lstm_top10_full,300341.SZ,0.1,0.008986607193946838,-0.0017036199569702148
20250116,lstm_top10_full,300539.SZ,0.1,0.008053411729633808,-0.020695388317108154
20250116,lstm_top10_full,002366.SZ,0.1,0.007966957986354828,-0.008113563060760498
20250116,lstm_top10_full,300266.SZ,0.1,0.00766522902995348,0.015094280242919922
20250116,lstm_top10_full,002678.SZ,0.1,0.007538549602031708,0.006711483001708984
20250116,lstm_top10_full,600858.SH,0.1,0.007516928017139435,0.04865765571594238
20250116,lstm_top10_full,002350.SZ,0.1,0.007330902852118015,0.026755809783935547
20250116,lstm_top10_full,300051.SZ,0.1,0.0070398543030023575,-0.011869430541992188
20250117,lstm_top10_full,002134.SZ,0.1,0.009931196458637714,0.017883777618408203
20250117,lstm_top10_full,002678.SZ,0.1,0.008959132246673107,-0.03571426868438721
20250117,lstm_top10_full,002636.SZ,0.1,0.008677218109369278,0.09381663799285889
20250117,lstm_top10_full,603779.SH,0.1,0.007256932556629181,-0.017496585845947266
20250117,lstm_top10_full,603106.SH,0.1,0.0071372976526618,-0.016393423080444336
20250117,lstm_top10_full,603005.SH,0.1,0.0070729935541749,0.0035223960876464844
20250117,lstm_top10_full,300546.SZ,0.1,0.006969924084842205,0.010608673095703125
20250117,lstm_top10_full,000620.SZ,0.1,0.006855780258774757,0.0
20250117,lstm_top10_full,300341.SZ,0.1,0.006643937900662422,0.012629151344299316
20250117,lstm_top10_full,603978.SH,0.1,0.006633096374571323,-0.03729283809661865
20250120,lstm_top10_full,600128.SH,0.1,0.013741412200033665,0.0
20250120,lstm_top10_full,603808.SH,0.1,0.008840559050440788,-0.027777791023254395
20250120,lstm_top10_full,300037.SZ,0.1,0.007186424918472767,0.03354036808013916
20250120,lstm_top10_full,002109.SZ,0.1,0.006256221793591976,-0.023255884647369385
20250120,lstm_top10_full,600812.SH,0.1,0.005792521871626377,-0.0216217041015625
20250120,lstm_top10_full,300153.SZ,0.1,0.005368197336792946,0.11249995231628418
20250120,lstm_top10_full,000619.SZ,0.1,0.0051829619333148,-0.02769225835800171
20250120,lstm_top10_full,002418.SZ,0.1,0.005033380351960659,-0.02824854850769043
20250120,lstm_top10_full,300394.SZ,0.1,0.004926599562168121,0.028460025787353516
20250120,lstm_top10_full,002660.SZ,0.1,0.004897555336356163,-0.016057133674621582
20250121,lstm_top10_full,600539.SH,0.1,0.008475187234580517,0.0
20250121,lstm_top10_full,300084.SZ,0.1,0.005971618928015232,-0.012216448783874512
