total_return,annual_return,annual_vol,sharpe,max_drawdown,win_rate,avg_turnover,num_days,strategy,run
1.8376559975424112,2.089558176652886,0.3009358526483679,3.967255537944085,-0.13890989921754748,0.6223175965665236,1.6489270386266097,233,lstm_top10_full,0
1.7261757231982293,1.9584968586010714,0.29870053203831026,3.8489303769958783,-0.11360461189868276,0.6266094420600858,0.4025751072961374,233,lstm_top10_drop2,0
0.715329934595792,0.7924933874174753,0.26492918125876025,2.3923263125184016,-0.11348765858050236,0.6051502145922747,0.5991416309012874,233,lstm_buffer_risk,0
0.29237885020848164,0.3196936713456402,0.19481502444490828,1.5352290104455584,-0.09435891780155337,0.5278969957081545,1.9914163090128756,233,random_top10_full,0
0.4049316208911804,0.44442746950946344,0.19396645355236758,1.9787109357665944,-0.11663502818779348,0.5665236051502146,1.9896995708154508,233,random_top10_full,1
0.34385595976399874,0.3766364125501349,0.20562231196242203,1.6834329861805557,-0.11914229336768145,0.5236051502145923,1.986266094420601,233,random_top10_full,2
0.5921118939765035,0.6536497742636738,0.21070546571405754,2.501398625109876,-0.08100690093764751,0.5965665236051502,1.9888412017167383,233,random_top10_full,3
0.3899731837138425,0.4278016828521176,0.17970524835866006,2.060677060738689,-0.06811860198526098,0.5879828326180258,1.9896995708154508,233,random_top10_full,4
0.4511974804447447,0.4959411707328991,0.19189705974952317,2.1879364917126853,-0.08663890094082194,0.5622317596566524,1.9854077253218885,233,random_top10_full,5
0.4340544941713229,0.47683783938234203,0.19370206981165736,2.145180258345697,-0.08568380719200641,0.5493562231759657,1.9896995708154506,233,random_top10_full,6
0.48273461499691006,0.5311326043284981,0.19179299395691396,2.3227822076902647,-0.0929035468156375,0.5665236051502146,1.986266094420601,233,random_top10_full,7
0.5296789059527873,0.5836292672854198,0.19500303640894018,2.5568284030760275,-0.08373312206907857,0.5622317596566524,1.9905579399141629,233,random_top10_full,8
0.22499398518380986,0.24543436637963834,0.19346712719061565,1.3039637844935963,-0.10665756140035965,0.5236051502145923,1.987982832618026,233,random_top10_full,9
0.5404112269072436,0.5956495716632226,0.19780080517228854,2.522158858624,-0.09979991931509913,0.5879828326180258,1.988841201716738,233,random_top10_full,10
0.42323846301309387,0.4647945305720973,0.1968931890935466,2.0272210496738055,-0.15674383557254967,0.575107296137339,1.9879828326180258,233,random_top10_full,11
0.23824736250011402,0.26001407939388743,0.20896229271179087,1.1934984522698144,-0.11271761280639592,0.5836909871244635,1.9931330472103004,233,random_top10_full,12
0.385272037225864,0.4225795259521319,0.1915579054728294,1.9549505060062375,-0.08135901170994442,0.5836909871244635,1.9854077253218885,233,random_top10_full,13
0.26745328746158603,0.2921875598174699,0.2010867158227444,1.3730140368509356,-0.1235819750546171,0.5407725321888412,1.9871244635193133,233,random_top10_full,14
0.5288689047621609,0.5827223365075316,0.2004176074984903,2.3980373195877074,-0.07133266461503629,0.5450643776824035,1.9896995708154506,233,random_top10_full,15
0.5007594606567567,0.5512735548031475,0.2058220923095341,2.25045442374025,-0.08478276707239019,0.6051502145922747,1.9854077253218885,233,random_top10_full,16
0.21376848439316465,0.23309552215554397,0.1898964419507532,1.240133192171608,-0.09994589318255032,0.5536480686695279,1.9914163090128756,233,random_top10_full,17
0.4142775948356119,0.4548225361035456,0.1937423448914344,2.129391249069269,-0.09795478836628979,0.5793991416309013,1.984549356223176,233,random_top10_full,18
