strategy,total_return_mean,total_return_std,annual_return_mean,annual_return_std,sharpe_mean,sharpe_std,max_drawdown_mean,max_drawdown_std,win_rate_mean,win_rate_std,avg_turnover_mean,avg_turnover_std,num_days_mean
dlinear_buffer_risk,0.5314439114735603,,0.5856056195383796,,1.8232486711794946,,-0.14088724813752462,,0.592274678111588,,0.5090128755364807,,233.0
dlinear_top10_drop2,0.48127699422479275,,0.5295047290285344,,1.7964961054782687,,-0.17612369087445368,,0.5793991416309013,,0.4025751072961374,,233.0
dlinear_top10_full,0.6670405307284681,,0.7379799932847404,,2.3477238868406727,,-0.15337238619535576,,0.5836909871244635,,1.0420600858369096,,233.0
random_top10_drop2,0.5162139839636691,0.2161842641529649,0.5698778980367738,0.2423503026501571,2.3078734321334338,0.7419853700432728,-0.09243926437332635,0.020114370926994134,0.5819742489270386,0.024053688680463283,0.4025751072961373,0.0,233.0
random_top10_full,0.4026996147548534,0.11134546409106447,0.44232912468811214,0.1236875331724069,1.963034510038997,0.43797986743296047,-0.09776238464423484,0.02064637006871548,0.5656652360515022,0.024697991423118296,1.9882403433476394,0.002445341177187068,233.0
