trade_date,strategy,ts_code,weight,score,realized_ret
20250116,dlinear_top10_full,603228.SH,0.1,0.004925515502691269,-0.015131533145904541
20250116,dlinear_top10_full,600056.SH,0.1,0.003731250297278166,-0.0018638968467712402
20250116,dlinear_top10_full,600903.SH,0.1,0.003524544183164835,-0.002985060214996338
20250116,dlinear_top10_full,600619.SH,0.1,0.0033323834650218487,-0.0044013261795043945
20250116,dlinear_top10_full,002885.SZ,0.1,0.0030615394935011864,0.009646415710449219
20250116,dlinear_top10_full,600584.SH,0.1,0.002908896654844284,-0.023861706256866455
20250116,dlinear_top10_full,002603.SZ,0.1,0.002880002837628126,-0.001908421516418457
20250116,dlinear_top10_full,300566.SZ,0.1,0.0028148838318884373,0.0022830963134765625
20250116,dlinear_top10_full,000913.SZ,0.1,0.0027786381542682648,0.006818175315856934
20250116,dlinear_top10_full,300708.SZ,0.1,0.002767864614725113,0.04586458206176758
20250117,dlinear_top10_full,603228.SH,0.1,0.00642914604395628,0.06646525859832764
20250117,dlinear_top10_full,603612.SH,0.1,0.00497735571116209,-0.009246110916137695
20250117,dlinear_top10_full,300473.SZ,0.1,0.004640054423362017,-0.0192071795463562
20250117,dlinear_top10_full,300476.SZ,0.1,0.004344801884144545,0.07903933525085449
20250117,dlinear_top10_full,600056.SH,0.1,0.004251123405992985,0.002806425094604492
20250117,dlinear_top10_full,600903.SH,0.1,0.0038702483288943768,-0.004484355449676514
20250117,dlinear_top10_full,002603.SZ,0.1,0.0034286994487047195,0.0063898563385009766
20250117,dlinear_top10_full,002190.SZ,0.1,0.003127818461507559,0.0010538101196289062
20250117,dlinear_top10_full,002922.SZ,0.1,0.0030526104383170605,0.011104583740234375
20250117,dlinear_top10_full,300068.SZ,0.1,0.0029888679273426533,0.0012284517288208008
20250120,dlinear_top10_full,603228.SH,0.1,0.00545648206025362,0.058770179748535156
20250120,dlinear_top10_full,002349.SZ,0.1,0.005156041122972965,-0.008075356483459473
20250120,dlinear_top10_full,000756.SZ,0.1,0.004622789565473795,-0.003921568393707275
20250120,dlinear_top10_full,600056.SH,0.1,0.004460779018700123,-0.0009302496910095215
20250120,dlinear_top10_full,002317.SZ,0.1,0.004179130308330059,-0.01049870252609253
20250120,dlinear_top10_full,300473.SZ,0.1,0.004056701436638832,-0.023083269596099854
20250120,dlinear_top10_full,300476.SZ,0.1,0.003939897287636995,0.01660001277923584
20250120,dlinear_top10_full,002603.SZ,0.1,0.0037872837856411934,-0.006953179836273193
20250120,dlinear_top10_full,300433.SZ,0.1,0.003549637971445918,0.026778340339660645
20250120,dlinear_top10_full,300139.SZ,0.1,0.003532758913934231,0.0076482295989990234
20250121,dlinear_top10_full,002349.SZ,0.1,0.007110942620784044,-0.010854780673980713
20250121,dlinear_top10_full,600267.SH,0.1,0.006771533749997616,-0.0012076497077941895
20250121,dlinear_top10_full,600961.SH,0.1,0.006621174514293671,-0.009627044200897217
20250121,dlinear_top10_full,603228.SH,0.1,0.0054853674955666065,0.02523195743560791
20250121,dlinear_top10_full,000756.SZ,0.1,0.005083431024104357,-0.011749327182769775
20250121,dlinear_top10_full,000962.SZ,0.1,0.004776073154062033,0.004037737846374512
20250121,dlinear_top10_full,002922.SZ,0.1,0.00465234462171793,-0.004936933517456055
20250121,dlinear_top10_full,600721.SH,0.1,0.004550162702798843,-0.01799100637435913
20250121,dlinear_top10_full,600056.SH,0.1,0.00447066081687808,-0.006517648696899414
20250121,dlinear_top10_full,300473.SZ,0.1,0.004437968600541353,0.008336782455444336
