trade_date,nav,portfolio_ret,cost,net_ret,turnover,num_positions
20250116,1.0011460325241088,0.0014460325241088868,0.0003,0.0011460325241088869,1.0,10
20250117,1.0143161160864342,0.013515007495880128,0.00035999999999999997,0.013155007495880128,1.2,10
20250120,1.019725913878045,0.005633443593978882,0.0003,0.005333443593978882,1.0,10
20250121,1.0168423418494792,-0.002527791261672974,0.0003,-0.0028277912616729737,1.0,10
20250122,1.0083647869362562,-0.008037137985229491,0.0003,-0.008337137985229491,1.0,10
20250123,0.9876422689819722,-0.020130616426467896,0.00041999999999999996,-0.020550616426467896,1.4,10
20250124,1.0080554108658044,0.020908558368682863,0.00023999999999999998,0.020668558368682862,0.8,10
20250127,1.0012953660314698,-0.006286025047302246,0.00041999999999999996,-0.006706025047302246,1.4,10
20250205,1.004819866152635,0.0038799405097961425,0.00035999999999999997,0.0035199405097961424,1.2,10
20250206,1.03275724013135,0.028043365478515624,0.00023999999999999998,0.027803365478515623,0.8,10
20250207,1.045649014252167,0.012842869758605957,0.00035999999999999997,0.012482869758605958,1.2,10
20250210,1.0485560976104542,0.0029001712799072267,0.00011999999999999999,0.002780171279907227,0.4,10
20250211,1.0485093173183795,0.00013538599014282227,0.00017999999999999998,-4.461400985717771e-05,0.6,10
20250212,1.0593563629822518,0.010585206747055053,0.00023999999999999998,0.010345206747055052,0.8,10
20250213,1.0416987904059627,-0.016428208351135253,0.00023999999999999998,-0.016668208351135253,0.8,10
20250214,1.0599206392709606,0.01773243546485901,0.00023999999999999998,0.01749243546485901,0.8,10
20250217,1.0790148034911897,0.018194711208343504,0.00017999999999999998,0.018014711208343505,0.6,10
20250218,1.0548784851568007,-0.022008848190307618,0.00035999999999999997,-0.022368848190307617,1.2,10
20250219,1.0995593944430246,0.04247645139694214,0.00011999999999999999,0.042356451396942135,0.4,10
20250220,1.1040177970284937,0.004474717378616333,0.00041999999999999996,0.004054717378616333,1.4,10
20250221,1.1204527585704134,0.015186500549316407,0.0003,0.014886500549316407,1.0,10
20250224,1.1309051342534804,0.00962870717048645,0.0003,0.00932870717048645,1.0,10
20250225,1.1276811402341174,-0.0024308085441589354,0.00041999999999999996,-0.002850808544158935,1.4,10
20250226,1.1543701085204714,0.02396712303161621,0.0003,0.023667123031616208,1.0,10
20250227,1.1663186773746919,0.010590726137161255,0.00023999999999999998,0.010350726137161254,0.8,10
20250228,1.1074182639590755,-0.05032113194465637,0.00017999999999999998,-0.05050113194465637,0.6,10
20250303,1.0959934745258864,-0.010136598348617553,0.00017999999999999998,-0.010316598348617553,0.6,10
20250304,1.125965580394208,0.027706974744796754,0.00035999999999999997,0.027346974744796755,1.2,10
20250305,1.1263075581312003,0.0005437195301055908,0.00023999999999999998,0.00030371953010559086,0.8,10
20250306,1.1374341861087363,0.01011885404586792,0.00023999999999999998,0.00987885404586792,0.8,10
20250307,1.1304456062844705,-0.005904161930084228,0.00023999999999999998,-0.006144161930084228,0.8,10
20250310,1.1385678312940009,0.007364976406097412,0.00017999999999999998,0.007184976406097413,0.6,10
20250311,1.1656291236847234,0.024127835035324098,0.00035999999999999997,0.0237678350353241,1.2,10
20250312,1.1490662431019245,-0.01378939151763916,0.00041999999999999996,-0.01420939151763916,1.4,10
20250313,1.1385803673759078,-0.008885562419891357,0.00023999999999999998,-0.009125562419891358,0.8,10
20250314,1.1726340984877388,0.03020893931388855,0.0003,0.02990893931388855,1.0,10
20250317,1.1759757540714435,0.0031497001647949217,0.0003,0.0028497001647949218,1.0,10
20250318,1.1742045562295191,-0.0012661516666412354,0.00023999999999999998,-0.0015061516666412353,0.8,10
20250319,1.1725038608790361,-0.0010883808135986328,0.00035999999999999997,-0.0014483808135986329,1.2,10
20250320,1.1722542001772565,8.707046508789062e-05,0.0003,-0.00021292953491210934,1.0,10
20250321,1.1339980532328324,-0.03233468532562256,0.0003,-0.03263468532562256,1.0,10
20250324,1.0906627938623872,-0.037734580039978025,0.00047999999999999996,-0.038214580039978026,1.6,10
20250325,1.0581021776690462,-0.029613971710205078,0.00023999999999999998,-0.02985397171020508,0.8,10
20250326,1.0742165567697672,0.015409511327743531,0.00017999999999999998,0.015229511327743531,0.6,10
20250327,1.0619142945257376,-0.011092311143875122,0.00035999999999999997,-0.011452311143875122,1.2,10
20250328,1.0468090509767785,-0.014044541120529174,0.00017999999999999998,-0.014224541120529174,0.6,10
20250331,1.0301659104001295,-0.01547892689704895,0.00041999999999999996,-0.01589892689704895,1.4,10
20250401,1.0333678019823997,0.0032881319522857664,0.00017999999999999998,0.0031081319522857664,0.6,10
20250402,1.036192123739979,0.003093123435974121,0.00035999999999999997,0.002733123435974121,1.2,10
20250403,1.050753633994074,0.014352905750274658,0.0003,0.014052905750274658,1.0,10
20250407,1.0036414339719382,-0.04447658061981201,0.00035999999999999997,-0.04483658061981201,1.2,10
20250408,0.9956135465616234,-0.0077587604522705075,0.00023999999999999998,-0.007998760452270508,0.8,10
20250409,1.0122463573690599,0.017066091299057007,0.00035999999999999997,0.016706091299057008,1.2,10
20250410,1.0220272834636557,0.009962594509124756,0.0003,0.009662594509124756,1.0,10
20250411,1.0225528438709781,0.0008742332458496094,0.00035999999999999997,0.0005142332458496094,1.2,10
20250414,1.03688564805065,0.014376688003540038,0.00035999999999999997,0.01401668800354004,1.2,10
20250415,1.045303441898044,0.008478343486785889,0.00035999999999999997,0.00811834348678589,1.2,10
20250416,1.036917095326795,-0.007602882385253906,0.00041999999999999996,-0.008022882385253905,1.4,10
20250417,1.0431797976167219,0.006579732894897461,0.00054,0.006039732894897462,1.8,10
20250418,1.0449469710111632,0.001994025707244873,0.0003,0.001694025707244873,1.0,10
20250421,1.0482156732928662,0.0033681035041809083,0.00023999999999999998,0.003128103504180908,0.8,10
20250422,1.0547156785301328,0.006321018934249878,0.00011999999999999999,0.006201018934249878,0.4,10
20250423,1.0531034770825576,-0.0012285649776458741,0.0003,-0.001528564977645874,1.0,10
20250424,1.0575119969147482,0.0046062171459198,0.00041999999999999996,0.0041862171459198,1.4,10
