trade_date,strategy,ts_code,weight,score,realized_ret
20250116,dlinear_top10_drop2,603228.SH,0.1,0.004925515502691269,-0.015131533145904541
20250116,dlinear_top10_drop2,600056.SH,0.1,0.003731250297278166,-0.0018638968467712402
20250116,dlinear_top10_drop2,600903.SH,0.1,0.003524544183164835,-0.002985060214996338
20250116,dlinear_top10_drop2,600619.SH,0.1,0.0033323834650218487,-0.0044013261795043945
20250116,dlinear_top10_drop2,002885.SZ,0.1,0.0030615394935011864,0.009646415710449219
20250116,dlinear_top10_drop2,600584.SH,0.1,0.002908896654844284,-0.023861706256866455
20250116,dlinear_top10_drop2,002603.SZ,0.1,0.002880002837628126,-0.001908421516418457
20250116,dlinear_top10_drop2,300566.SZ,0.1,0.0028148838318884373,0.0022830963134765625
20250116,dlinear_top10_drop2,000913.SZ,0.1,0.0027786381542682648,0.006818175315856934
20250116,dlinear_top10_drop2,300708.SZ,0.1,0.002767864614725113,0.04586458206176758
20250117,dlinear_top10_drop2,603228.SH,0.1,0.00642914604395628,0.06646525859832764
20250117,dlinear_top10_drop2,600056.SH,0.1,0.004251123405992985,0.002806425094604492
20250117,dlinear_top10_drop2,600903.SH,0.1,0.0038702483288943768,-0.004484355449676514
20250117,dlinear_top10_drop2,002885.SZ,0.1,0.002866368507966399,-0.00483095645904541
20250117,dlinear_top10_drop2,002603.SZ,0.1,0.0034286994487047195,0.0063898563385009766
20250117,dlinear_top10_drop2,300566.SZ,0.1,0.002629185328260064,0.0040045976638793945
20250117,dlinear_top10_drop2,000913.SZ,0.1,0.0026767621748149395,0.05832397937774658
20250117,dlinear_top10_drop2,300708.SZ,0.1,0.0027627525851130486,0.008784770965576172
20250117,dlinear_top10_drop2,603612.SH,0.1,0.00497735571116209,-0.009246110916137695
20250117,dlinear_top10_drop2,300473.SZ,0.1,0.004640054423362017,-0.0192071795463562
20250120,dlinear_top10_drop2,603228.SH,0.1,0.00545648206025362,0.058770179748535156
20250120,dlinear_top10_drop2,600056.SH,0.1,0.004460779018700123,-0.0009302496910095215
20250120,dlinear_top10_drop2,002885.SZ,0.1,0.0025791951920837164,0.03044867515563965
20250120,dlinear_top10_drop2,002603.SZ,0.1,0.0037872837856411934,-0.006953179836273193
20250120,dlinear_top10_drop2,000913.SZ,0.1,0.002524326089769602,-0.0015940070152282715
