strategy,total_return_mean,total_return_std,annual_return_mean,annual_return_std,sharpe_mean,sharpe_std,max_drawdown_mean,max_drawdown_std,win_rate_mean,win_rate_std,avg_turnover_mean,avg_turnover_std,num_days_mean
lstm_buffer_risk,0.7272332897763663,,0.8544591591506487,,2.5161614484420807,,-0.11204638449940663,,0.5695067264573991,,0.6017937219730939,,223.0
lstm_top10_drop2,0.9759460580599886,,1.1589327226302863,,2.6895301867037245,,-0.12938628763764282,,0.5515695067264574,,0.4026905829596412,,223.0
lstm_top10_full,1.2926747679574064,,1.5538955354314763,,3.262186237987289,,-0.15269206233541666,,0.5829596412556054,,1.5946188340807177,,223.0
random_top10_drop2,0.5478518240979258,0.1490332462867646,0.6393894884870283,0.17851949266053854,2.6539386648737278,0.5665046834179656,-0.09285579597589262,0.019046745185880457,0.5885650224215246,0.023453927885369655,0.4026905829596412,0.0,223.0
random_top10_full,0.34109814334151844,0.10563754886304412,0.39387321444170514,0.1241769646763944,1.838979338826951,0.45180229372345976,-0.10480731829822795,0.01889410498622012,0.5645739910313902,0.02367959735680124,1.9886547085201793,0.002163354571115639,223.0
