trade_date,action,ts_code,pred
20250331,sell,603001.SH,0.0012843116419389844
20250331,sell,002072.SZ,0.0013838257873430848
20250331,buy,603050.SH,0.003450515680015087
20250331,buy,603268.SH,0.0031735501252114773
20250401,sell,600126.SH,-0.00044279335997998714
20250401,sell,600589.SH,-0.00013918522745370865
20250401,buy,300449.SZ,0.0032314411364495754
20250401,buy,603188.SH,0.0031498523894697428
20250402,sell,603188.SH,0.0005485601723194122
20250402,sell,300570.SZ,0.0005722603527829051
20250402,buy,603007.SH,0.00292383274063468
20250402,buy,002490.SZ,0.0028967116959393024
20250403,sell,603268.SH,0.0013578715734183788
20250403,sell,300078.SZ,0.001518086763098836
20250403,buy,603535.SH,0.003353287000209093
20250403,buy,002640.SZ,0.0030350377783179283
20250407,sell,603007.SH,
20250407,sell,002490.SZ,0.001861712895333767
20250407,buy,300042.SZ,0.003708931617438793
20250407,buy,300577.SZ,0.0036758482456207275
20250408,sell,002779.SZ,0.0028108765836805105
20250408,sell,603081.SH,0.003032067557796836
20250408,buy,300621.SZ,0.0038571436889469624
20250408,buy,300103.SZ,0.0038084813859313726
20250409,sell,002640.SZ,0.0030652224086225033
20250409,sell,603278.SH,0.003234677482396364
20250409,buy,300461.SZ,0.0037067937664687634
20250409,buy,300713.SZ,0.0036573621910065413
20250410,sell,300042.SZ,0.002827187068760395
20250410,sell,300449.SZ,0.0029127912130206823
20250410,buy,603277.SH,0.0034922948107123375
20250410,buy,002183.SZ,0.003383215516805649
20250411,sell,002183.SZ,0.0002096566604450345
20250411,sell,603277.SH,0.0019767694175243378
20250411,buy,002779.SZ,0.0033874730579555035
20250411,buy,000520.SZ,0.0033777165226638317
20250414,sell,000520.SZ,-0.0006042851600795984
20250414,sell,002779.SZ,0.001738270279020071
20250414,buy,603818.SH,0.0037307317834347486
20250414,buy,002137.SZ,0.0036515528336167336
20250415,sell,603818.SH,9.674089960753918e-05
20250415,sell,002137.SZ,0.0002822417300194502
20250415,buy,300055.SZ,0.0030600130558013916
20250415,buy,002793.SZ,0.0030248435214161873
20250416,sell,002793.SZ,-0.0020789967384189367
20250416,sell,300577.SZ,0.0015581195475533605
20250416,buy,300731.SZ,0.0029128652531653643
20250416,buy,300363.SZ,0.002897657221183181
20250417,sell,300621.SZ,0.001511009526439011
20250417,sell,603050.SH,0.0019225828582420945
20250417,buy,002843.SZ,0.0034837883431464434
20250417,buy,603116.SH,0.00325779733248055
20250418,sell,002843.SZ,0.0004674291703850031
20250418,sell,603116.SH,0.0005548575427383184
20250418,buy,000720.SZ,0.003267864929512143
20250418,buy,300583.SZ,0.0028993061278015375
20250421,sell,000720.SZ,0.00027287157718092203
20250421,sell,300052.SZ,0.001234543975442648
20250421,buy,603669.SH,0.003381233662366867
20250421,buy,002795.SZ,0.0031552338041365147
20250422,sell,002795.SZ,-5.244952626526356e-05
20250422,sell,603669.SH,-2.5724992156028748e-05
20250422,buy,603922.SH,0.003221147693693638
20250422,buy,300153.SZ,0.003098738845437765
20250423,sell,603535.SH,0.0009622788056731224
20250423,sell,300583.SZ,0.001242208294570446
20250423,buy,002369.SZ,0.0032242843881249428
20250423,buy,002164.SZ,0.003158172592520714
20250424,sell,002164.SZ,-0.0005374832544475794
20250424,sell,300103.SZ,0.0011242148466408253
20250424,buy,002821.SZ,0.003263810882344842
20250424,buy,603226.SH,0.003090600948780775
20250425,sell,603226.SH,0.0004910482093691826
20250425,sell,300731.SZ,0.0011517483508214355
20250425,buy,002779.SZ,0.003482433734461665
20250425,buy,002229.SZ,0.0031201844103634357
20250428,sell,002229.SZ,
20250428,sell,300055.SZ,0.0009602928766980767
20250428,buy,603535.SH,0.003346334910020232
20250428,buy,000720.SZ,0.0031829194631427526
20250429,sell,000720.SZ,-0.0022408391814678907
20250429,sell,002369.SZ,0.0007821820909157395
20250429,buy,603839.SH,0.003171845804899931
20250429,buy,603322.SH,0.0028017349541187286
20250430,sell,002821.SZ,0.000801844522356987
20250430,sell,300363.SZ,0.0013381070457398891
20250430,buy,600337.SH,0.0032856203615665436
20250430,buy,603900.SH,0.0031880985479801893
20250506,sell,603839.SH,-0.0006044362671673298
20250506,sell,600337.SH,-0.00012560631148517132
20250506,buy,002514.SZ,0.0034646897111088037
20250506,buy,002790.SZ,0.0033107439521700144
20250507,sell,002514.SZ,
20250507,sell,603900.SH,-0.0018292551394551992
20250507,buy,300458.SZ,0.0030353832989931107
20250507,buy,000863.SZ,0.003027311060577631
20250508,sell,000863.SZ,-0.0008715824224054813
20250508,sell,300713.SZ,-0.0005699440371245146
20250508,buy,603007.SH,0.003305078251287341
20250508,buy,002622.SZ,0.0029608746990561485
20250509,sell,002622.SZ,-0.0008914780337363482
20250509,sell,002779.SZ,-0.00030080368742346764
20250509,buy,300346.SZ,0.0025054626166820526
20250509,buy,002652.SZ,0.0024010827764868736
20250512,sell,603007.SH,-5.807238630950451e-05
20250512,sell,300153.SZ,0.00035695021506398916
20250512,buy,603338.SH,0.0029592961072921753
20250512,buy,002514.SZ,0.0027486151084303856
20250513,sell,300461.SZ,0.0011620769510045648
20250513,sell,603338.SH,0.001463807886466384
20250513,buy,002571.SZ,0.002717043273150921
20250513,buy,000720.SZ,0.0025123897939920425
20250514,sell,002514.SZ,-0.002270977245643735
20250514,sell,002652.SZ,0.0011958712711930275
20250514,buy,600370.SH,0.0024776929058134556
20250514,buy,300423.SZ,0.0024534559343010187
20250515,sell,600370.SH,-0.0017144030425697565
20250515,sell,603535.SH,-0.00091122230514884
20250515,buy,600403.SH,0.003075433662161231
20250515,buy,603800.SH,0.0026588630862534046
20250516,sell,600403.SH,-0.0007681525312364101
20250516,sell,603322.SH,0.001106269657611847
20250516,buy,002862.SZ,0.003196357050910592
20250516,buy,300100.SZ,0.0023633160162717104
20250519,sell,000720.SZ,0.0007553631439805031
20250519,sell,300458.SZ,0.0008381069637835026
20250519,buy,300727.SZ,0.0032349058892577887
20250519,buy,603007.SH,0.002916870405897498
20250520,sell,603007.SH,0.0003156452439725399
20250520,sell,002571.SZ,0.0009701021481305361
20250520,buy,002622.SZ,0.0024808223824948072
20250520,buy,000509.SZ,0.0024565847124904394
20250521,sell,002790.SZ,0.000658174161799252
20250521,sell,000509.SZ,0.0016449785325676203
20250521,buy,600615.SH,0.002570301992818713
20250521,buy,603322.SH,0.0023729384411126375
20250522,sell,002622.SZ,0.0007346569327637553
20250522,sell,300423.SZ,0.001676736632362008
20250522,buy,300573.SZ,0.0029798911418765783
20250522,buy,603333.SH,0.002429639222100377
20250523,sell,603333.SH,
20250523,sell,300346.SZ,0.0008058279054239392
20250523,buy,000601.SZ,0.0023347947280853987
20250523,buy,600234.SH,0.0022080198395997286
20250526,sell,603322.SH,0.0010181267280131578
20250526,sell,600234.SH,0.0019139579962939024
20250526,buy,603488.SH,0.0026188024785369635
20250526,buy,300013.SZ,0.002425135113298893
20250527,sell,603922.SH,0.0004860442131757736
20250527,sell,603800.SH,0.0015517097199335694
20250527,buy,300576.SZ,0.0028249677270650864
20250527,buy,603518.SH,0.0028016320429742336
20250528,sell,603518.SH,0.00020071701146662235
20250528,sell,300013.SZ,0.0003846841864287853
20250528,buy,603800.SH,0.0026994820218533278
20250528,buy,600340.SH,0.002557783853262663
20250529,sell,600615.SH,0.0014023948460817337
20250529,sell,603488.SH,0.0015156811568886042
20250529,buy,603360.SH,0.0034392662346363068
20250529,buy,000715.SZ,0.0028802044689655304
20250530,sell,000601.SZ,0.0011959071271121502
20250530,sell,600340.SH,0.0012399349361658096
20250530,buy,603737.SH,0.0033970880322158337
20250530,buy,300660.SZ,0.003383345203474164
20250603,sell,603800.SH,0.0008888932643458247
20250603,sell,300727.SZ,0.0017075524665415287
20250603,buy,002889.SZ,0.0035763862542808056
20250603,buy,002837.SZ,0.003312573302537203
20250604,sell,300100.SZ,0.0019311625510454178
20250604,sell,300576.SZ,0.0020748618990182877
20250604,buy,000811.SZ,0.0032683485187590122
20250604,buy,300622.SZ,0.003195488825440407
20250605,sell,002862.SZ,0.0017990192864090204
20250605,sell,300573.SZ,0.002427441766485572
20250605,buy,603730.SH,0.0034059318713843822
20250605,buy,300058.SZ,0.003294454887509346
20250606,sell,002837.SZ,0.0026552011258900166
20250606,sell,603360.SH,0.0027537154965102673
20250606,buy,603269.SH,0.0034051216207444668
20250606,buy,603329.SH,0.0032090009190142155
20250609,sell,000811.SZ,0.0026972689665853977
20250609,sell,300622.SZ,0.0027618540916591883
20250609,buy,603277.SH,0.0037125754170119762
20250609,buy,300619.SZ,0.003175942227244377
20250610,sell,300619.SZ,0.0019536965992301702
20250610,sell,000715.SZ,0.002972627989947796
20250610,buy,300695.SZ,0.003678374458104372
20250610,buy,000999.SZ,0.003152308287099004
20250611,sell,002889.SZ,0.002610426861792803
20250611,sell,300058.SZ,0.0026830388233065605
20250611,buy,603499.SH,0.003476045560091734
20250611,buy,300492.SZ,0.003461795160546899
20250612,sell,603737.SH,0.0024385021533817053
20250612,sell,000999.SZ,0.002813230501487851
20250612,buy,603283.SH,0.0035460388753563166
20250612,buy,002779.SZ,0.003340777475386858
20250613,sell,300660.SZ,0.0028884178027510643
20250613,sell,603277.SH,0.003016973379999399
20250613,buy,300553.SZ,0.0034513757564127445
20250613,buy,300697.SZ,0.003231857903301716
20250616,sell,603269.SH,0.002917488105595112
20250616,sell,300697.SZ,0.0031348238699138165
20250616,buy,603277.SH,0.0035847374238073826
20250616,buy,300540.SZ,0.0031984569504857063
20250617,sell,002779.SZ,0.002923040883615613
20250617,sell,603329.SH,0.00305216945707798
20250617,buy,603329.SH,0.00305216945707798
20250617,buy,603269.SH,0.002982574515044689
20250618,sell,603269.SH,0.002074063289910555
20250618,sell,603730.SH,0.0023270989768207073
20250618,buy,002916.SZ,0.003065673168748617
20250618,buy,300697.SZ,0.0029892930760979652
20250619,sell,002916.SZ,0.0018175586592406034
20250619,sell,300695.SZ,0.0025850776582956314
20250619,buy,603871.SH,0.0032471264712512493
20250619,buy,600885.SH,0.0030925630126148462
20250620,sell,603329.SH,0.001809649751521647
20250620,sell,603277.SH,0.002148057334125042
20250620,buy,300661.SZ,0.0031869374215602875
20250620,buy,300627.SZ,0.003149495692923665
20250623,sell,603283.SH,0.002600298495963216
20250623,sell,300492.SZ,0.0026393041480332613
20250623,buy,600480.SH,0.003372384002432227
20250623,buy,000633.SZ,0.0031283178832381964
20250624,sell,000633.SZ,
20250624,sell,300697.SZ,0.0016479440964758396
20250624,buy,300695.SZ,0.0036939121782779694
20250624,buy,603067.SH,0.0032224617898464203
20250625,sell,603499.SH,0.0016868673264980316
20250625,sell,300553.SZ,0.002685503102838993
20250625,buy,603037.SH,0.003401349764317274
20250625,buy,002193.SZ,0.0028046867810189724
20250626,sell,300695.SZ,-2.3598317056894302e-05
20250626,sell,002193.SZ,0.0016543958336114883
20250626,buy,600960.SH,0.0028634858317673206
20250626,buy,603737.SH,0.00278919143602252
20250627,sell,600960.SH,
20250627,sell,603737.SH,0.0021495106630027294
20250627,buy,002896.SZ,0.003388616256415844
20250627,buy,300553.SZ,0.0026953425258398056
20250630,sell,300540.SZ,0.001608395716175437
20250630,sell,300553.SZ,0.0022013362031430006
20250630,buy,603601.SH,0.0028409906663000584
20250630,buy,002549.SZ,0.0028192235622555017
20250701,sell,603601.SH,
20250701,sell,002549.SZ,0.0017954247305169702
20250701,buy,300553.SZ,0.002660907106474042
20250701,buy,600691.SH,0.0026394538581371307
20250702,sell,600691.SH,0.0009047614876180887
20250702,sell,300553.SZ,0.0021059662103652954
20250702,buy,002696.SZ,0.0027244919911026955
20250702,buy,002314.SZ,0.002506137825548649
20250703,sell,002696.SZ,0.0005842375103384256
20250703,sell,600885.SH,0.0011289665708318353
20250703,buy,002371.SZ,0.0031759352423250675
20250703,buy,300660.SZ,0.002807856537401676
20250704,sell,002314.SZ,-0.002978770760819316
20250704,sell,300661.SZ,0.0014262022450566292
20250704,buy,000637.SZ,0.0027544593904167414
20250704,buy,000551.SZ,0.002557665342465043
20250707,sell,300627.SZ,0.0014634239487349987
20250707,sell,600480.SH,0.001489261514507234
20250707,buy,603499.SH,0.0028146214317530394
20250707,buy,603488.SH,0.0024848186876624823
20250708,sell,603488.SH,-0.0005338494665920734
20250708,sell,300660.SZ,0.0013067052932456136
20250708,buy,600831.SH,0.002659296616911888
20250708,buy,600533.SH,0.002593425801023841
20250709,sell,603499.SH,0.0009980294853448868
20250709,sell,600831.SH,0.0013093638699501753
20250709,buy,603319.SH,0.003257888602092862
20250709,buy,000010.SZ,0.0023440697696059942
20250710,sell,000010.SZ,0.0010242154821753502
20250710,sell,000637.SZ,0.001462304499000311
20250710,buy,603803.SH,0.002451882231980562
20250710,buy,000633.SZ,0.0023183978628367186
20250711,sell,603871.SH,0.0008614154066890478
20250711,sell,600533.SH,0.0012227280531078577
20250711,buy,300584.SZ,0.002252009231597185
20250711,buy,002141.SZ,0.0021065925247967243
20250714,sell,000633.SZ,0.0011507368180900812
20250714,sell,002141.SZ,0.0015036601107567549
20250714,buy,603001.SH,0.0028269540052860975
20250714,buy,603811.SH,0.002551731187850237
20250715,sell,603811.SH,-0.0011536639649420977
20250715,sell,603001.SH,-0.0008813156746327877
20250715,buy,603505.SH,0.0032756756991147995
20250715,buy,002133.SZ,0.002794661559164524
20250716,sell,002133.SZ,-0.0008024533744901419
20250716,sell,603803.SH,0.0005922055570408702
20250716,buy,600668.SH,0.002826021984219551
20250716,buy,603321.SH,0.002721925498917699
20250717,sell,603321.SH,-0.0016729296185076237
20250717,sell,002371.SZ,0.0011843031970784068
20250717,buy,600620.SH,0.002349293325096369
20250717,buy,600774.SH,0.0023118199314922094
20250718,sell,600774.SH,
20250718,sell,600620.SH,-0.0013174512423574924
20250718,buy,002652.SZ,0.0028145513497292995
20250718,buy,002072.SZ,0.002504632342606783
20250721,sell,002072.SZ,-0.0005434562917798758
20250721,sell,002652.SZ,-0.00036859139800071716
20250721,buy,002628.SZ,0.0028199495282024145
20250721,buy,600545.SH,0.0023926659487187862
20250722,sell,002896.SZ,-0.0027123771142214537
20250722,sell,002628.SZ,-0.0019082801882177591
20250722,buy,002365.SZ,0.0024378271773457527
20250722,buy,000761.SZ,0.0023353479336947203
20250723,sell,603037.SH,-0.0003075236454606056
20250723,sell,000551.SZ,0.0005856765201315284
20250723,buy,600682.SH,0.0025198734365403652
20250723,buy,603316.SH,0.0023609036579728127
20250724,sell,603067.SH,-4.911329597234726e-05
20250724,sell,600682.SH,0.00023873778991401196
20250724,buy,603335.SH,0.0027060548309236765
20250724,buy,603630.SH,0.0024830754846334457
20250725,sell,603335.SH,-4.207785241305828e-05
20250725,sell,603630.SH,0.00035092595499008894
20250725,buy,002775.SZ,0.002743283985182643
20250725,buy,603888.SH,0.0025809737853705883
20250728,sell,002775.SZ,-0.0012726548593491316
20250728,sell,000761.SZ,0.0005281741032376885
20250728,buy,300649.SZ,0.002304293215274811
20250728,buy,000153.SZ,0.002298572566360235
20250729,sell,000153.SZ,-0.001960372319445014
20250729,sell,600545.SH,0.00043664861004799604
20250729,buy,002594.SZ,0.0031224258709698915
20250729,buy,600676.SH,0.0024452311918139458
20250730,sell,600676.SH,-0.00010634656064212322
20250730,sell,603316.SH,0.00036877545062452555
20250730,buy,002905.SZ,0.0024069449864327908
20250730,buy,002453.SZ,0.0020865623373538256
20250731,sell,002905.SZ,-0.001921746414154768
20250731,sell,002453.SZ,-0.0004310985095798969
20250731,buy,000889.SZ,0.002879500389099121
20250731,buy,002775.SZ,0.0025167628191411495
20250801,sell,000889.SZ,7.081660442054272e-05
20250801,sell,300584.SZ,0.0001870117848739028
20250801,buy,000789.SZ,0.0026486411225050688
20250801,buy,002596.SZ,0.002647002460435033
20250804,sell,002775.SZ,4.2374711483716965e-05
20250804,sell,002365.SZ,0.000701485201716423
20250804,buy,300651.SZ,0.00273691164329648
20250804,buy,600831.SH,0.002441324759274721
20250805,sell,300649.SZ,0.00044192385394126177
20250805,sell,000789.SZ,0.0006990286055952311
20250805,buy,002022.SZ,0.0029533091001212597
20250805,buy,002676.SZ,0.00277540972456336
20250806,sell,002022.SZ,-0.0012238225899636745
20250806,sell,002676.SZ,-0.0009868538472801447
20250806,buy,300165.SZ,0.0024733138270676136
20250806,buy,603898.SH,0.0023642724845558405
20250807,sell,600831.SH,0.00010527169797569513
20250807,sell,603319.SH,0.00021919398568570614
20250807,buy,002551.SZ,0.002565328497439623
20250807,buy,002072.SZ,0.002495324704796076
20250808,sell,002551.SZ,
20250808,sell,002072.SZ,-0.0005062606651335955
20250808,buy,603839.SH,0.0024212354328483343
20250808,buy,002908.SZ,0.002370759379118681
20250811,sell,002908.SZ,-0.0006017950363457203
20250811,sell,603888.SH,0.0007827084045857191
20250811,buy,603023.SH,0.0025670204777270555
20250811,buy,600539.SH,0.0024507378693670034
20250812,sell,603505.SH,-0.00015307473950088024
20250812,sell,600668.SH,2.623838372528553e-05
20250812,buy,603991.SH,0.002550804289057851
20250812,buy,002052.SZ,0.0023535583168268204
20250813,sell,603023.SH,-0.0017445259727537632
20250813,sell,002052.SZ,0.00018715695478022099
20250813,buy,601002.SH,0.0025775819085538387
20250813,buy,002857.SZ,0.002190156141296029
20250814,sell,601002.SH,-0.0015898956917226315
