trade_date,nav,portfolio_ret,cost,net_ret,num_positions,turnover
20250211,1.137552783439619,0.004660987854003906,0.00011999999999999999,0.004540987854003906,10,0.4
20250212,1.1294216899908172,-0.007027882337570191,0.00011999999999999999,-0.007147882337570191,10,0.4
20250213,1.1200130043631282,-0.00821053385734558,0.00011999999999999999,-0.008330533857345581,10,0.4
20250214,1.1751302158317887,0.04933122456073761,0.00011999999999999999,0.04921122456073761,10,0.4
20250217,1.1531765370411702,-0.018561911582946778,0.00011999999999999999,-0.018681911582946777,10,0.4
20250218,1.1573324373372458,0.0037238717079162596,0.00011999999999999999,0.0036038717079162597,10,0.4
20250219,1.1629379623997116,0.004963487386703491,0.00011999999999999999,0.004843487386703491,10,0.4
20250220,1.161731608050486,-0.0009173333644866943,0.00011999999999999999,-0.0010373333644866944,10,0.4
20250221,1.1594626033633684,-0.001833122968673706,0.00011999999999999999,-0.0019531229686737062,10,0.4
20250224,1.148366517997276,-0.009450024366378785,0.00011999999999999999,-0.009570024366378785,10,0.4
20250225,1.1652926108994854,0.014859277606010435,0.00011999999999999999,0.014739277606010435,10,0.4
20250226,1.1771909825267914,0.010330629944801328,0.00011999999999999999,0.010210629944801328,10,0.4
20250227,1.1418741945315656,-0.02988089919090271,0.00011999999999999999,-0.030000899190902708,10,0.4
20250228,1.1352458042433664,-0.005684834122657778,0.00011999999999999999,-0.005804834122657778,10,0.4
20250303,1.1287021125765606,-0.005644118785858155,0.00011999999999999999,-0.005764118785858155,10,0.4
20250304,1.1599542610025186,0.027808570861816408,0.00011999999999999999,0.02768857086181641,10,0.4
20250305,1.1885861387814811,0.024803626537322997,0.00011999999999999999,0.024683626537323,10,0.4
20250306,1.1980991938070598,0.008123673200607296,0.00011999999999999999,0.008003673200607296,10,0.4
20250307,1.2452047121728023,0.03943687677383423,0.00011999999999999999,0.039316876773834226,10,0.4
20250310,1.2365094946792314,-0.006862962245941162,0.00011999999999999999,-0.006982962245941162,10,0.4
20250311,1.2683643870911117,0.025881947278976435,0.00011999999999999999,0.025761947278976436,10,0.4
20250312,1.27580343208722,0.005985069274902344,0.00011999999999999999,0.005865069274902344,10,0.4
20250313,1.3267025310347202,0.0400157219171524,0.00011999999999999999,0.0398957219171524,10,0.4
20250314,1.3361504920977747,0.00724138617515564,0.00011999999999999999,0.0071213861751556395,10,0.4
20250317,1.3318173437528174,-0.003123009204864502,0.00011999999999999999,-0.003243009204864502,10,0.4
20250318,1.2997061013033302,-0.023990845680236815,0.00011999999999999999,-0.024110845680236814,10,0.4
20250319,1.3072809139012336,0.005948096513748169,0.00011999999999999999,0.005828096513748169,10,0.4
20250320,1.281486952862538,-0.019611001014709473,0.00011999999999999999,-0.01973100101470947,10,0.4
20250321,1.2653203314870236,-0.01249551773071289,0.00011999999999999999,-0.012615517730712891,10,0.4
20250324,1.2801938152519308,0.01187471807003021,0.00011999999999999999,0.01175471807003021,10,0.4
20250325,1.2854384702052344,0.004216766357421875,0.00011999999999999999,0.004096766357421875,10,0.4
20250326,1.2704486695516297,-0.011541235446929931,0.00011999999999999999,-0.011661235446929931,10,0.4
20250327,1.2493144395742595,-0.016515249013900758,0.00011999999999999999,-0.016635249013900757,10,0.4
20250328,1.261904945697994,0.010197932124137877,0.00011999999999999999,0.010077932124137877,10,0.4
20250331,1.2606791479091768,-0.0008513867855072021,0.00011999999999999999,-0.0009713867855072021,10,0.4
20250401,1.2647291050458978,0.0033325201272964454,0.00011999999999999999,0.0032125201272964455,10,0.4
20250402,1.2519883226484076,-0.009953922033309937,0.00011999999999999999,-0.010073922033309937,10,0.4
20250403,1.1635604769808736,-0.07050992846488953,0.00011999999999999999,-0.07062992846488952,10,0.4
20250407,1.157906184334359,-0.004739474654197695,0.00011999999999999999,-0.004859474654197695,10,0.4
20250408,1.2086500047707212,0.04394377529621124,0.00011999999999999999,0.04382377529621124,10,0.4
20250409,1.2484232296561646,0.033027148246765135,0.00011999999999999999,0.03290714824676513,10,0.4
20250410,1.2549709889509733,0.005364823341369629,0.00011999999999999999,0.005244823341369629,10,0.4
20250411,1.2889922956169075,0.02722923755645752,0.00011999999999999999,0.02710923755645752,10,0.4
20250414,1.2760551218002476,-0.009916657209396362,0.00011999999999999999,-0.010036657209396362,10,0.4
20250415,1.2681784517387988,-0.006052672266960146,0.00011999999999999999,-0.006172672266960146,10,0.4
20250416,1.2814764158067067,0.01060587763786316,0.00011999999999999999,0.01048587763786316,10,0.4
20250417,1.2851767960417066,0.0030075913667678813,0.00011999999999999999,0.0028875913667678814,10,0.4
20250418,1.308991652284268,0.018650412559509277,0.00011999999999999999,0.01853041255950928,10,0.4
20250421,1.3147530173690145,0.004521376490592954,0.00011999999999999999,0.004401376490592954,10,0.4
20250422,1.335374362139972,0.015804576873779296,0.00011999999999999999,0.015684576873779298,10,0.4
20250423,1.3080139813181237,-0.020368921756744384,0.00011999999999999999,-0.020488921756744383,10,0.4
20250424,1.311581377191294,0.0028473377227783204,0.00011999999999999999,0.0027273377227783205,10,0.4
20250425,1.317548798940383,0.004669791460037232,0.00011999999999999999,0.0045497914600372315,10,0.4
20250428,1.3531875320348965,0.027169269919395445,0.00011999999999999999,0.027049269919395446,10,0.4
20250429,1.4072676093763443,0.04008495390415191,0.00011999999999999999,0.03996495390415191,10,0.4
20250430,1.4749414157373544,0.04820879697799683,0.00011999999999999999,0.048088796977996826,10,0.4
20250506,1.4795376882729596,0.003236240744590757,0.00011999999999999999,0.0031162407445907573,10,0.4
20250507,1.4969683821413309,0.011901175975799561,0.00011999999999999999,0.01178117597579956,10,0.4
20250508,1.4812436561836912,-0.01038438081741333,0.00011999999999999999,-0.01050438081741333,10,0.4
20250509,1.500982749199537,0.013446027040481567,0.00011999999999999999,0.013326027040481567,10,0.4
20250512,1.4992331282920541,-0.0010456502437591552,0.00011999999999999999,-0.001165650243759155,10,0.4
20250513,1.5140338497428383,0.00999219477176666,0.00011999999999999999,0.00987219477176666,10,0.4
20250514,1.4962720016651307,-0.011611473560333253,0.00011999999999999999,-0.011731473560333253,10,0.4
20250515,1.5000468924156956,0.002642863988876343,0.00011999999999999999,0.002522863988876343,10,0.4
20250516,1.5400634245653908,0.026796854138374328,0.00011999999999999999,0.02667685413837433,10,0.4
20250519,1.575465934660416,0.023107696175575253,0.00011999999999999999,0.022987696175575254,10,0.4
20250520,1.5425532846386039,-0.020770740509033204,0.00011999999999999999,-0.020890740509033202,10,0.4
20250521,1.519533102595494,-0.014803427457809448,0.00011999999999999999,-0.014923427457809448,10,0.4
20250522,1.5111330506155272,-0.0054080480337142965,0.00011999999999999999,-0.005528048033714297,10,0.4
20250523,1.5518879152526284,0.02708973944187164,0.00011999999999999999,0.026969739441871643,10,0.4
20250526,1.5437689952861464,-0.0051116406917572025,0.00011999999999999999,-0.005231640691757203,10,0.4
20250527,1.5414191825901553,-0.0014021271467208885,0.00011999999999999999,-0.0015221271467208883,10,0.4
20250528,1.5508685139954241,0.0062502801418304445,0.00011999999999999999,0.006130280141830444,10,0.4
20250529,1.5228106007267526,-0.017971742153167724,0.00011999999999999999,-0.018091742153167722,10,0.4
20250530,1.5474598220627602,0.01630666255950928,0.00011999999999999999,0.01618666255950928,10,0.4
20250603,1.5824872253901126,0.022755420207977294,0.00011999999999999999,0.022635420207977295,10,0.4
20250604,1.5952382686507047,0.0081775963306427,0.00011999999999999999,0.0080575963306427,10,0.4
20250605,1.5847934133627388,-0.0064275205135345456,0.00011999999999999999,-0.006547520513534546,10,0.4
20250606,1.5957228149319889,0.007016420364379883,0.00011999999999999999,0.0068964203643798825,10,0.4
20250609,1.5997201783854116,0.0026250487565994242,0.00011999999999999999,0.0025050487565994243,10,0.4
20250610,1.607914920932772,0.005242609977722168,0.00011999999999999999,0.005122609977722167,10,0.4
20250611,1.6079508063945878,0.00014231801033020018,0.00011999999999999999,2.2318010330200195e-05,10,0.4
20250612,1.5633602923483991,-0.02761126756668091,0.00011999999999999999,-0.027731267566680907,10,0.4
20250613,1.5550074073225086,-0.005222904682159424,0.00011999999999999999,-0.005342904682159424,10,0.4
20250616,1.5548344126891251,8.749961853027344e-06,0.00011999999999999999,-0.00011125003814697265,10,0.4
20250617,1.5583687572441811,0.002393132448196411,0.00011999999999999999,0.002273132448196411,10,0.4
20250618,1.5400414948612187,-0.01164054274559021,0.00011999999999999999,-0.01176054274559021,10,0.4
20250619,1.5324025425661572,-0.004840224981307983,0.00011999999999999999,-0.004960224981307984,10,0.4
20250620,1.539605594348652,0.004820495843887329,0.00011999999999999999,0.004700495843887329,10,0.4
20250623,1.5990779238092654,0.038748288750648494,0.00011999999999999999,0.03862828875064849,10,0.4
20250624,1.6447009953463834,0.028650861978530884,0.00011999999999999999,0.028530861978530886,10,0.4
20250625,1.636022829978504,-0.005156439542770386,0.00011999999999999999,-0.005276439542770386,10,0.4
20250626,1.6731593030439023,0.022819238901138305,0.00011999999999999999,0.022699238901138306,10,0.4
20250627,1.6809695198972279,0.004787945747375488,0.00011999999999999999,0.004667945747375488,10,0.4
20250630,1.7215725773393626,0.024274547100067136,0.00011999999999999999,0.024154547100067137,10,0.4
20250701,1.6945394780791667,-0.015582561492919922,0.00011999999999999999,-0.01570256149291992,10,0.4
20250702,1.7313844798619493,0.021863371729850766,0.00011999999999999999,0.021743371729850768,10,0.4
20250703,1.6987247716859035,-0.018743348121643067,0.00011999999999999999,-0.018863348121643066,10,0.4
20250704,1.6883291021879885,-0.005999690294265747,0.00011999999999999999,-0.006119690294265748,10,0.4
20250707,1.702930564250839,0.008768469095230103,0.00011999999999999999,0.008648469095230102,10,0.4
20250708,1.6981600382084725,-0.0026813626289367678,0.00011999999999999999,-0.0028013626289367676,10,0.4
20250709,1.7176752303903937,0.011611962914466856,0.00011999999999999999,0.011491962914466856,10,0.4
20250710,1.74638396847893,0.016833717226982115,0.00011999999999999999,0.016713717226982117,10,0.4
20250711,1.7829087222382345,0.021034503579139708,0.00011999999999999999,0.02091450357913971,10,0.4
20250714,1.802104614948477,0.01088661551475525,0.00011999999999999999,0.010766615514755249,10,0.4
20250715,1.8135677662168828,0.006480979919433594,0.00011999999999999999,0.006360979919433594,10,0.4
20250716,1.8310513131186374,0.009760415554046631,0.00011999999999999999,0.009640415554046631,10,0.4
20250717,1.8686470300414433,0.02065231204032898,0.00011999999999999999,0.02053231204032898,10,0.4
20250718,1.92010990622242,0.027660180330276486,0.00011999999999999999,0.027540180330276488,10,0.4
20250721,1.9217348352860912,0.00096626877784729,0.00011999999999999999,0.00084626877784729,10,0.4
20250722,1.890778010488337,-0.01598879098892212,0.00011999999999999999,-0.01610879098892212,10,0.4
20250723,1.928006715119438,0.01980962216854095,0.00011999999999999999,0.019689622168540952,10,0.4
20250724,1.9017156400218413,-0.013516402244567871,0.00011999999999999999,-0.013636402244567872,10,0.4
20250725,1.8912416295549581,-0.005387663841247559,0.00011999999999999999,-0.005507663841247559,10,0.4
20250728,1.8794030776546795,-0.006139671802520752,0.00011999999999999999,-0.006259671802520753,10,0.4
20250729,1.8520074347819644,-0.014456778764724731,0.00011999999999999999,-0.014576778764724732,10,0.4
20250730,1.8434870004056405,-0.0044806480407714845,0.00011999999999999999,-0.004600648040771485,10,0.4
20250731,1.8501410318936105,0.0037294811010360695,0.00011999999999999999,0.0036094811010360696,10,0.4
20250801,1.8793608453541377,0.015913289785385133,0.00011999999999999999,0.015793289785385134,10,0.4
20250804,1.8874953736437066,0.0044483482837677,0.00011999999999999999,0.0043283482837676995,10,0.4
20250805,1.9039959832823814,0.008862066268920898,0.00011999999999999999,0.008742066268920897,10,0.4
20250806,1.915737398003213,0.006286722421646118,0.00011999999999999999,0.006166722421646118,10,0.4
20250807,1.9471547367472406,0.016519606113433838,0.00011999999999999999,0.01639960611343384,10,0.4
20250808,1.9890886635143004,0.021656001210212706,0.00011999999999999999,0.021536001210212707,10,0.4
20250811,2.005191922630234,0.008215797543525694,0.00011999999999999999,0.008095797543525693,10,0.4
20250812,2.0289066235872752,0.011946648955345151,0.00011999999999999999,0.01182664895534515,10,0.4
20250813,2.000913833153527,-0.013676983118057252,0.00011999999999999999,-0.013796983118057252,10,0.4
20250814,2.025005664998083,0.012160414457321167,0.00011999999999999999,0.012040414457321166,10,0.4
20250815,2.0556083044846125,0.015232372283935546,0.00011999999999999999,0.015112372283935546,10,0.4
20250818,2.0623950858822524,0.003421592712402344,0.00011999999999999999,0.003301592712402344,10,0.4
20250819,2.090433898108421,0.013715267181396484,0.00011999999999999999,0.013595267181396484,10,0.4
20250820,2.1087741740701773,0.008893430233001709,0.00011999999999999999,0.008773430233001709,10,0.4
20250821,2.1122997464626967,0.0017918586730957032,0.00011999999999999999,0.0016718586730957033,10,0.4
20250822,2.094186418733767,-0.008455169200897217,0.00011999999999999999,-0.008575169200897218,10,0.4
20250825,2.1094725762378137,0.007419329881668091,0.00011999999999999999,0.00729932988166809,10,0.4
20250826,2.04827000855054,-0.028893208503723143,0.00011999999999999999,-0.02901320850372314,10,0.4
20250827,2.051407450222613,0.0016517519950866699,0.00011999999999999999,0.0015317519950866698,10,0.4
20250828,2.007364938077817,-0.021349412202835084,0.00011999999999999999,-0.021469412202835082,10,0.4
20250829,2.032576460718233,0.012679511308670044,0.00011999999999999999,0.012559511308670043,10,0.4
20250901,1.9801263452457871,-0.025684744119644165,0.00011999999999999999,-0.025804744119644164,10,0.4
20250902,1.966992535176211,-0.006512814164161685,0.00011999999999999999,-0.006632814164161685,10,0.4
20250903,1.9497300541270501,-0.008656078577041626,0.00011999999999999999,-0.008776078577041626,10,0.4
20250904,1.9775256315553789,0.014376115798950196,0.00011999999999999999,0.014256115798950196,10,0.4
20250905,1.982194655275021,0.0024810433387756348,0.00011999999999999999,0.002361043338775635,10,0.4
20250908,1.931198576255142,-0.02560707926750183,0.00011999999999999999,-0.02572707926750183,10,0.4
20250909,1.9376219629985778,0.0034461140632629393,0.00011999999999999999,0.0033261140632629394,10,0.4
20250910,1.9938138869077202,0.029120457768440244,0.00011999999999999999,0.029000457768440246,10,0.4
20250911,2.024097652733077,0.015308862924575806,0.00011999999999999999,0.015188862924575806,10,0.4
20250912,2.0099149195083816,-0.006886941194534302,0.00011999999999999999,-0.007006941194534302,10,0.4
20250915,1.9845092048944695,-0.012520194053649902,0.00011999999999999999,-0.012640194053649903,10,0.4
20250916,1.9516743613368366,-0.016425573825836183,0.00011999999999999999,-0.01654557382583618,10,0.4
20250917,1.9407214682997043,-0.0054920494556427,0.00011999999999999999,-0.005612049455642701,10,0.4
20250918,1.9093141042411819,-0.01606334447860718,0.00011999999999999999,-0.016183344478607177,10,0.4
20250919,1.9288547196183377,0.010354363918304443,0.00011999999999999999,0.010234363918304443,10,0.4
20250922,1.895999439711778,-0.01691356897354126,0.00011999999999999999,-0.017033568973541257,10,0.4
20250923,1.9143445530406764,0.009795695543289185,0.00011999999999999999,0.009675695543289184,10,0.4
20250924,1.8816392622382094,-0.016964328289031983,0.00011999999999999999,-0.01708432828903198,10,0.4
20250925,1.8263768032933891,-0.029249316453933714,0.00011999999999999999,-0.029369316453933713,10,0.4
20250926,1.8173799296521138,-0.0048060774803161625,0.00011999999999999999,-0.004926077480316163,10,0.4
20250929,1.8189029619602886,0.0009580373764038086,0.00011999999999999999,0.0008380373764038086,10,0.4
20250930,1.8141245283023222,-0.002507096529006958,0.00011999999999999999,-0.002627096529006958,10,0.4
20251009,1.8525372089855239,0.021294224858283993,0.00011999999999999999,0.021174224858283994,10,0.4
20251010,1.8542211039963397,0.0010289669036865235,0.00011999999999999999,0.0009089669036865235,10,0.4
20251013,1.8663245495645584,0.0066475093364715574,0.00011999999999999999,0.006527509336471557,10,0.4
20251014,1.9156786754144428,0.026564556956291195,0.00011999999999999999,0.026444556956291197,10,0.4
20251015,1.917863224823193,0.0012603527307510354,0.00011999999999999999,0.0011403527307510355,10,0.4
20251016,1.907454705070505,-0.005307143926620484,0.00011999999999999999,-0.005427143926620484,10,0.4
20251017,1.9263455210275282,0.010023677349090576,0.00011999999999999999,0.009903677349090576,10,0.4
20251020,1.967946762627347,0.021715939640998837,0.00011999999999999999,0.02159593964099884,10,0.4
20251021,1.9822700956918256,0.007398313283920288,0.00011999999999999999,0.007278313283920288,10,0.4
20251022,1.9430891222186972,-0.019645708799362182,0.00011999999999999999,-0.01976570879936218,10,0.4
20251023,1.9550078561420783,0.0062539100646972655,0.00011999999999999999,0.006133910064697265,10,0.4
20251024,2.0065700536118776,0.026494419574737547,0.00011999999999999999,0.02637441957473755,10,0.4
20251027,2.003292395153208,-0.0015134632587432862,0.00011999999999999999,-0.0016334632587432863,10,0.4
20251028,2.042409616745253,0.019646466374397275,0.00011999999999999999,0.019526466374397276,10,0.4
20251029,2.0091902689517354,-0.016144782304763794,0.00011999999999999999,-0.016264782304763793,10,0.4
20251030,2.0432944298052758,0.017094082236289977,0.00011999999999999999,0.01697408223628998,10,0.4
20251031,2.0539634795811574,0.005341494083404541,0.00011999999999999999,0.00522149408340454,10,0.4
20251103,2.0344702537896504,-0.009370541572570801,0.00011999999999999999,-0.009490541572570801,10,0.4
20251104,2.0181355165377273,-0.007908987998962402,0.00011999999999999999,-0.008028987998962402,10,0.4
20251105,2.0414397959544273,0.011667430400848389,0.00011999999999999999,0.011547430400848388,10,0.4
20251106,1.9995074362600171,-0.020420581102371216,0.00011999999999999999,-0.020540581102371214,10,0.4
20251107,2.0009866777826026,0.0008598029613494873,0.00011999999999999999,0.0007398029613494873,10,0.4
20251110,2.014444023608744,0.006845355033874512,0.00011999999999999999,0.006725355033874511,10,0.4
20251111,2.028609373193797,0.0071518903970718365,0.00011999999999999999,0.007031890397071836,10,0.4
20251112,2.0312565472709148,0.0014249205589294434,0.00011999999999999999,0.0013049205589294433,10,0.4
20251113,2.0205844981349808,-0.005133914947509766,0.00011999999999999999,-0.005253914947509766,10,0.4
20251114,2.0301878576931016,0.004872763156890869,0.00011999999999999999,0.0047527631568908685,10,0.4
20251117,2.020241097963231,-0.004779428243637085,0.00011999999999999999,-0.004899428243637085,10,0.4
20251118,1.994553507889865,-0.01259511113166809,0.00011999999999999999,-0.01271511113166809,10,0.4
20251119,1.9925948991664184,-0.0008619785308837891,0.00011999999999999999,-0.000981978530883789,10,0.4
20251120,1.949576797616398,-0.021468985080718993,0.00011999999999999999,-0.021588985080718992,10,0.4
20251121,1.9784517806137778,0.014930897951126098,0.00011999999999999999,0.014810897951126098,10,0.4
20251124,2.0340411782832275,0.028217423558235165,0.00011999999999999999,0.028097423558235166,10,0.4
20251125,2.065733541339758,0.015700984001159667,0.00011999999999999999,0.015580984001159667,10,0.4
20251126,2.0450344527252926,-0.009900212287902832,0.00011999999999999999,-0.010020212287902832,10,0.4
20251127,2.0770779679405167,0.015788936614990236,0.00011999999999999999,0.015668936614990237,10,0.4
20251128,2.094850359959203,0.0086764395236969,0.00011999999999999999,0.008556439523696899,10,0.4
20251201,2.0774715959990404,-0.008175945281982422,0.00011999999999999999,-0.008295945281982423,10,0.4
20251202,2.054036593355019,-0.011160540580749511,0.00011999999999999999,-0.011280540580749511,10,0.4
20251203,2.066609975117558,0.00624130368232727,0.00011999999999999999,0.00612130368232727,10,0.4
20251204,2.10986169565374,0.02104882597923279,0.00011999999999999999,0.02092882597923279,10,0.4
20251205,2.215158380342613,0.05002691328525542,0.00011999999999999999,0.04990691328525542,10,0.4
20251208,2.263996026393101,0.022167022228240962,0.00011999999999999999,0.022047022228240964,10,0.4
20251209,2.2217953213301858,-0.018519920110702515,0.00011999999999999999,-0.018639920110702514,10,0.4
20251210,2.1763414246327346,-0.020338183641433714,0.00011999999999999999,-0.020458183641433713,10,0.4
20251211,2.161419056292171,-0.006736630201339721,0.00011999999999999999,-0.006856630201339722,10,0.4
20251212,2.1837533551217487,0.01045316457748413,0.00011999999999999999,0.01033316457748413,10,0.4
20251215,2.127842522119686,-0.025483089685440063,0.00011999999999999999,-0.02560308968544006,10,0.4
20251216,2.138980573899875,0.005354434251785278,0.00011999999999999999,0.005234434251785278,10,0.4
20251217,2.169015038470997,0.01416148543357849,0.00011999999999999999,0.01404148543357849,10,0.4
20251218,2.221930029741012,0.024515861868858336,0.00011999999999999999,0.024395861868858337,10,0.4
20251219,2.2829285878668784,0.027572960853576654,0.00011999999999999999,0.027452960853576656,10,0.4
20251222,2.277551500152661,-0.0022353464365005515,0.00011999999999999999,-0.0023553464365005513,10,0.4
20251223,2.3125589374759175,0.015490645766258238,0.00011999999999999999,0.015370645766258238,10,0.4
20251224,2.3258575906949215,0.005870622396469116,0.00011999999999999999,0.005750622396469116,10,0.4
20251225,2.3025699428545927,-0.009892499446868897,0.00011999999999999999,-0.010012499446868897,10,0.4
20251226,2.299232631048383,-0.0013293856382370016,0.00011999999999999999,-0.0014493856382370015,10,0.4
20251229,2.3126412377732004,0.005951774716377256,0.00011999999999999999,0.005831774716377256,10,0.4
20251230,2.3125038118439374,6.057620048522949e-05,0.00011999999999999999,-5.94237995147705e-05,10,0.4
20251231,2.316281735027867,0.0017536938190460204,0.00011999999999999999,0.0016336938190460205,10,0.4
